comment_id,final_id,comment_text,platform,source_name,date,likesCount,food,service,place,delivery,price,treatment,out_of_scope,post_id
55992.0,294851.0,كيما في الفيديو؟,tiktok,Mfood Plus,2026-01-02T21:14:16.148171,0.0,,,,,,,True,10173.0
56018.0,427180.0,bonois,tiktok,Mfood Plus,2026-01-02T21:14:17.092388,1.0,,,,,,,True,10173.0
55906.0,821982.0,سيدي عيسى كاين توصيل ؟,tiktok,Mfood Plus,2026-01-02T21:14:13.763857,1.0,,,,inquiry,,,False,10173.0
51696.0,299089.0,بصح تخدموا بليصوص تاع القرعة مادرنا والوا,tiktok,Mfood Plus,2026-01-02T21:01:25.250798,0.0,complaint,,,,,,False,10173.0
51616.0,168919.0,tu est un vrai chef seif. bonne continuation [APPRECIATION],tiktok,Mfood Plus,2026-01-02T21:00:15.420795,1.0,appreciation,,,,,,False,10173.0
55902.0,301891.0,وين اخى,tiktok,Mfood Plus,2026-01-02T21:14:13.045669,1.0,,,inquiry,,,,False,10173.0
55982.0,433399.0,خسارة بعيدة,tiktok,Mfood Plus,2026-01-02T21:14:15.550029,0.0,,,,,,,True,10173.0
56168.0,957855.0,مسجد الرحمان بدون رحمة,tiktok,Mfood Plus,2026-01-02T21:14:22.106260,0.0,,,,,,,True,10173.0
55686.0,827104.0,مزال بوكس هدا,tiktok,Mfood Plus,2026-01-02T21:14:06.968816,3.0,,,,,,,True,10173.0
54416.0,302893.0,تخدمو حتى بعد الفطور ولا لا ؟؟,tiktok,Mfood Plus,2026-01-02T21:09:29.929160,0.0,,,inquiry,,,,False,10173.0
55946.0,565620.0,كاين توصيل شط,tiktok,Mfood Plus,2026-01-02T21:14:14.531649,1.0,,,,inquiry,,,False,10173.0
51674.0,303735.0,شفت الفيديو على. الوحدة تاع صباح وانا جيعانة خلاه خلاه خلاه خلاه وش اسمها الحية المكعبرةة هادي تشهي تشهي تشهي الله يبارك و اللي وين مسجد الرحمان تابعكم,tiktok,Mfood Plus,2026-01-02T21:01:24.075566,0.0,appreciation,,inquiry,,,,False,10173.0
51664.0,172832.0,جيت البارح وكمنديتو قوتلي فض,tiktok,Mfood Plus,2026-01-02T21:01:24.075555,0.0,,,,,,,True,10173.0
55708.0,174819.0,اليوم نكومندي ان شاء الله,tiktok,Mfood Plus,2026-01-02T21:14:06.968842,2.0,,,,,,,True,10173.0
54394.0,175730.0,المعاملة تاعكم ماشاء الله دراري كامل عاقلين ديما نطلب منهم ازيدولي وش نحب و جامي قلقو و لا شنفو ربي يعينكم,tiktok,Mfood Plus,2026-01-02T21:09:29.929137,4.0,,,,,,appreciation,False,10173.0
55978.0,306860.0,واين كاين توصيل,tiktok,Mfood Plus,2026-01-02T21:14:15.550025,0.0,,,,inquiry,,,False,10173.0
55696.0,438261.0,كاين توصيل من فضلك,tiktok,Mfood Plus,2026-01-02T21:14:06.968828,3.0,,,,inquiry,,,False,10173.0
55986.0,962593.0,مشاء الله منا ماتشريلكش حتى سندويتش في ليون,tiktok,Mfood Plus,2026-01-02T21:14:15.550034,0.0,,,,,,,True,10173.0
55908.0,308288.0,سلام حتى سيدي عمار توصلو,tiktok,Mfood Plus,2026-01-02T21:14:13.763869,2.0,,,,inquiry,,,False,10173.0
55768.0,965872.0,كاين توصيل لدراع الريش,tiktok,Mfood Plus,2026-01-02T21:14:11.208294,1.0,,,,inquiry,,,False,10173.0
55818.0,705439.0,ديرو توصيل للشط,tiktok,Mfood Plus,2026-01-02T21:14:12.008682,1.0,,,,inquiry,,,False,10173.0
55930.0,182648.0,"c'est le prix normal, y'a juste la bouteille de selecto en plus.",tiktok,Mfood Plus,2026-01-02T21:14:13.776291,0.0,,,,,appreciation,,False,10173.0
55872.0,707351.0,كاين توصيل الحجار,tiktok,Mfood Plus,2026-01-02T21:14:12.948150,0.0,,,,inquiry,,,False,10173.0
56034.0,315835.0,ماشاء الله عليكم مالا غدوا نجي هههههه ربي يعينكم خاوتي ديما تفرحو بينا. نظافة وتربية,tiktok,Mfood Plus,2026-01-02T21:14:17.092401,1.0,,,appreciation,,,appreciation,False,10173.0
56006.0,840381.0,ربي يحفظكم ان شاء الله  [APPRECIATION],tiktok,Mfood Plus,2026-01-02T21:14:16.148200,3.0,,,,,,,True,10173.0
55876.0,447811.0,one two three viva Algérie,tiktok,Mfood Plus,2026-01-02T21:14:13.045280,6.0,,,,,,,True,10173.0
55746.0,186474.0,قداه توصيل للبوني,tiktok,Mfood Plus,2026-01-02T21:14:08.503689,2.0,,,,inquiry,,,False,10173.0
55892.0,973808.0,Meilleur chawarma ! K nahbett vacances nji direct noukel tema,tiktok,Mfood Plus,2026-01-02T21:14:13.045525,1.0,appreciation,,,,,,False,10173.0
55780.0,450137.0,باطل الله يبارك ربي يزيد في مالك وأولادك,tiktok,Mfood Plus,2026-01-02T21:14:11.208308,11.0,,,,,appreciation,,False,10173.0
55984.0,452303.0,le nom du restaurant business de la religion,tiktok,Mfood Plus,2026-01-02T21:14:15.550031,0.0,,,,,,,True,10173.0
56166.0,714504.0,وتع كوبا؟؟؟,tiktok,Mfood Plus,2026-01-02T21:14:22.106255,0.0,,,,,,,True,10173.0
55690.0,845969.0,سلام عليكم عندكم توصيل لزالمو,tiktok,Mfood Plus,2026-01-02T21:14:06.968820,3.0,,,,inquiry,,,False,10173.0
55830.0,191923.0,كاين التوصيل ليزالمون,tiktok,Mfood Plus,2026-01-02T21:14:12.008696,1.0,,,,inquiry,,,False,10173.0
51694.0,716839.0,شباتي تاع اليوم لي بعثتاها لسيدي ابراهيم غولة خلاه  [APPRECIATION],tiktok,Mfood Plus,2026-01-02T21:01:25.250796,1.0,,,,,,,True,10173.0
55996.0,720621.0,ربي يعينكم,tiktok,Mfood Plus,2026-01-02T21:14:16.148185,0.0,,,,,,,True,10173.0
55736.0,328879.0,التوصيل للكور شحال خويا,tiktok,Mfood Plus,2026-01-02T21:14:08.503679,0.0,,,,inquiry,,,False,10173.0
55834.0,984457.0,مزال لوفر سبسيال,tiktok,Mfood Plus,2026-01-02T21:14:12.053378,1.0,,,,,,,True,10173.0
55962.0,853635.0,انا من سكيكدة,tiktok,Mfood Plus,2026-01-02T21:14:14.531665,0.0,,,,,,,True,10173.0
55824.0,200161.0,فالليل نلقاه البوكس تخدمو,tiktok,Mfood Plus,2026-01-02T21:14:12.008689,0.0,,,,,,,True,10173.0
55904.0,594019.0,c'est où exactement merci,tiktok,Mfood Plus,2026-01-02T21:14:13.045671,1.0,,,inquiry,,,,False,10173.0
55940.0,201513.0,شيكووور  [APPRECIATION],tiktok,Mfood Plus,2026-01-02T21:14:14.531643,0.0,,,,,,,True,10173.0
56172.0,201591.0,وأنا نقولك نشري قرعة زيت تاع 2 لتر 4 كغ بطاطا كيلو فلفل حلو 2 شكاير حليب باطة فرماج شكارة سميد تاع 5 كغ خير,tiktok,Mfood Plus,2026-01-02T21:14:22.106264,0.0,,,,,complaint,,False,10173.0
55738.0,464207.0,كاين بوكس هدا اليوم ؟,tiktok,Mfood Plus,2026-01-02T21:14:08.503681,1.0,,inquiry,,,,,False,10173.0
55914.0,598514.0,Bravo frère [APPRECIATION],tiktok,Mfood Plus,2026-01-02T21:14:13.763880,2.0,,,,,,,True,10173.0
55770.0,862271.0,كاين توصيل سيدي عمار,tiktok,Mfood Plus,2026-01-02T21:14:11.208296,1.0,,,,inquiry,,,False,10173.0
55956.0,207365.0,ربي يبارك خويا,tiktok,Mfood Plus,2026-01-02T21:14:14.531659,1.0,,,,,,,True,10173.0
55794.0,601188.0,وينف ولاية وليدي,tiktok,Mfood Plus,2026-01-02T21:14:11.298155,0.0,,,inquiry,,,,False,10173.0
56004.0,470379.0,Trop fort Yartik Saha Frérot [APPRECIATION] [BOUFFE],tiktok,Mfood Plus,2026-01-02T21:14:16.148198,0.0,,,,,,,True,10173.0
51656.0,208956.0,فكرتوني و سخفتوني و أنا بعيدة,tiktok,Mfood Plus,2026-01-02T21:01:24.075544,0.0,,,,,,,True,10173.0
55932.0,472274.0,C’est ça le vrai menu du peuple !,tiktok,Mfood Plus,2026-01-02T21:14:13.776298,4.0,appreciation,,,,,,False,10173.0
54408.0,866140.0,مكان المحل,tiktok,Mfood Plus,2026-01-02T21:09:29.929152,0.0,,,inquiry,,,,False,10173.0
51690.0,342236.0,ملاحظة فقط. الشاف قولولو ما تكثرش الكمون فاللحم. ولا بالاك في زهري انا ضهرت يدو كبيرة فالمقادير,tiktok,Mfood Plus,2026-01-02T21:01:24.075585,0.0,recommendation,,,,,,False,10173.0
55848.0,867555.0,Top je penses que c le meilleur prix ya pas mieux,tiktok,Mfood Plus,2026-01-02T21:14:12.053392,22.0,,,,,appreciation,,False,10173.0
55726.0,998947.0,حتان لقداه بالتاريخ البرومو,tiktok,Mfood Plus,2026-01-02T21:14:08.503666,0.0,,,,,inquiry,,False,10173.0
54396.0,737470.0,مئة وستين الف ولا 16 نلف,tiktok,Mfood Plus,2026-01-02T21:09:29.929140,1.0,,,,,,,True,10173.0
51630.0,607524.0,تحيا نونو الزعيم صحيبي حطاب يتكلم,tiktok,Mfood Plus,2026-01-02T21:00:15.420807,0.0,,,,,,,True,10173.0
55760.0,477652.0,تخدموا في ليل ولا لا,tiktok,Mfood Plus,2026-01-02T21:14:11.208275,1.0,,,inquiry,,,,False,10173.0
55786.0,477805.0,عندكم خدمة توصيل,tiktok,Mfood Plus,2026-01-02T21:14:11.208313,1.0,,,,inquiry,,,False,10173.0
55730.0,609892.0,بربي ان شاء الله نجي نشري من عندكم,tiktok,Mfood Plus,2026-01-02T21:14:08.503670,1.0,,,,,,,True,10173.0
55826.0,742012.0,راه بنين اليوم كليتوا,tiktok,Mfood Plus,2026-01-02T21:14:12.008690,2.0,appreciation,,,,,,False,10173.0
55796.0,217900.0,très bon concept sa donne vraiment envie  [APPRECIATION],tiktok,Mfood Plus,2026-01-02T21:14:11.298163,4.0,,,appreciation,,,,False,10173.0
55734.0,873291.0,قداه تقفل على 5,tiktok,Mfood Plus,2026-01-02T21:14:08.503675,1.0,,,inquiry,,,,False,10173.0
55912.0,873443.0,dirou livraison hajar,tiktok,Mfood Plus,2026-01-02T21:14:13.763878,0.0,,,,inquiry,,,False,10173.0
55840.0,350068.0,اجماعة بوكس رووعة اشروه وعينيكم مغمضة بنة هايلة,tiktok,Mfood Plus,2026-01-02T21:14:12.053384,1.0,appreciation,,,,,,False,10173.0
55762.0,874527.0,مزال العرض خويا,tiktok,Mfood Plus,2026-01-02T21:14:11.208287,0.0,,,,,,,True,10173.0
55692.0,350339.0,غدوا نكون عندك بصح وين وين مسجد الرحمان كاين حوانت ياسر لتما تع ليبوكس,tiktok,Mfood Plus,2026-01-02T21:14:06.968823,1.0,,,inquiry,,,,False,10173.0
54444.0,612577.0,راك دفڨ بزاف لاصوص,tiktok,Mfood Plus,2026-01-02T21:09:32.002464,1.0,complaint,,,,,,False,10173.0
55744.0,481582.0,Tdire livraison paris,tiktok,Mfood Plus,2026-01-02T21:14:08.503687,2.0,,,,inquiry,,,False,10173.0
55716.0,352132.0,شحال التوصيل لسيدي عمار,tiktok,Mfood Plus,2026-01-02T21:14:08.503654,0.0,,,,inquiry,,,False,10173.0
55704.0,222622.0,الله يبارك مزالت لبرومسيون,tiktok,Mfood Plus,2026-01-02T21:14:06.968837,1.0,,,,,inquiry,,False,10173.0
54392.0,354374.0,ماشاء الله كلش بنين,tiktok,Mfood Plus,2026-01-02T21:09:29.929135,2.0,appreciation,,,,,,False,10173.0
55954.0,485558.0,توصيل كاين؟,tiktok,Mfood Plus,2026-01-02T21:14:14.531658,1.0,,,,inquiry,,,False,10173.0
56012.0,747939.0,حتي الشابية,tiktok,Mfood Plus,2026-01-02T21:14:16.148207,1.0,,,,,,,True,10173.0
51650.0,354922.0,تقدر تصورلي المينيو حابة نطلب عبر الهاتف,tiktok,Mfood Plus,2026-01-02T21:00:17.388179,0.0,,,,,,,True,10173.0
56164.0,617903.0,"Allah Ibareke  Allah Ibareke  en France tous ça coûte au moins 35 euros équivalent de plus 5. 200, 00 Da . Donc votre offre est un vrai Cadeau  Respect pour cette générosité [APPRECIATION]",tiktok,Mfood Plus,2026-01-02T21:14:21.456920,0.0,,,,,,,True,10173.0
55928.0,618884.0,c ou ça,tiktok,Mfood Plus,2026-01-02T21:14:13.776282,0.0,,,inquiry,,,,False,10173.0
55732.0,225878.0,عاودها وقت البيام وبارك الله فيك,tiktok,Mfood Plus,2026-01-02T21:14:08.503673,1.0,,,,,,,True,10173.0
55868.0,131688.0,كاين توصيل ؟,tiktok,Mfood Plus,2026-01-02T21:14:12.948144,0.0,,,,Inquiry,,,False,10173.0
55918.0,526089.0,كاين توصيل لذراع الريش,tiktok,Mfood Plus,2026-01-02T21:14:13.763885,1.0,,,,Inquiry,,,False,10173.0
51668.0,396185.0,في تاع حطاب مكاش؟,tiktok,Mfood Plus,2026-01-02T21:01:24.075559,0.0,,,Inquiry,,,,False,10173.0
51660.0,396254.0,panuzza yahbess 3and viva mall the best,tiktok,Mfood Plus,2026-01-02T21:01:24.075550,1.0,,,,,,,True,10173.0
55880.0,265963.0,كاين توصيل وادرهيو؟,tiktok,Mfood Plus,2026-01-02T21:14:13.045321,2.0,,,,inquiry,,,False,10173.0
55858.0,266172.0,"Tres bien, أين انتم",tiktok,Mfood Plus,2026-01-02T21:14:12.053400,1.0,,,Inquiry,,,,False,10173.0
55860.0,528542.0,ربي يباركلك في مالك,tiktok,Mfood Plus,2026-01-02T21:14:12.053402,3.0,,,,,,,True,10173.0
55772.0,266463.0,اخر يوم؟؟,tiktok,Mfood Plus,2026-01-02T21:14:11.208298,1.0,,,Inquiry,,,,False,10173.0
55816.0,266626.0,توصيل مجانا ؟,tiktok,Mfood Plus,2026-01-02T21:14:12.008680,0.0,,,,inquiry,,,False,10173.0
55952.0,398370.0,وقتاه الاخر,tiktok,Mfood Plus,2026-01-02T21:14:14.531656,0.0,,,Inquiry,,,,False,10173.0
55878.0,268252.0,ربي يعينك خويا,tiktok,Mfood Plus,2026-01-02T21:14:13.045318,1.0,,,,,,,True,10173.0
56002.0,661992.0,دوماج بعيد,tiktok,Mfood Plus,2026-01-02T21:14:16.148195,0.0,,,,,,,True,10173.0
55842.0,401048.0,نهار الخميس ديسبونيبل,tiktok,Mfood Plus,2026-01-02T21:14:12.053386,1.0,,,inquiry,,,,False,10173.0
55920.0,926243.0,وهاااه ربي ليوم كنت برا كي روحت طحت ف الفيديو,tiktok,Mfood Plus,2026-01-02T21:14:13.763887,0.0,,,,,,,True,10173.0
55896.0,795422.0,"Waooo, merci bcp c’est où svp",tiktok,Mfood Plus,2026-01-02T21:14:13.045528,2.0,,,"appreciation,inquiry",,,,False,10173.0
56158.0,927652.0,"C’est pas cher quand j’arrive à Annnaba, je viens manger chez vous",tiktok,Mfood Plus,2026-01-02T21:14:21.456914,1.0,,,,,Appreciation,,False,10173.0
51628.0,403431.0,تبارك الرحمان يكثر في الرزق يارب,tiktok,Mfood Plus,2026-01-02T21:00:15.420805,0.0,,,,,,,True,10173.0
55844.0,273989.0,ماشاء الله تبارك الرحمن الله يبارك,tiktok,Mfood Plus,2026-01-02T21:14:12.053387,1.0,,,,,,,True,10173.0
55852.0,274163.0,ربي يبارك ماشاء الله خويا لعزيز  [APPRECIATION],tiktok,Mfood Plus,2026-01-02T21:14:12.053395,1.0,,,,,,,True,10173.0
51612.0,800046.0,the best  [APPRECIATION],tiktok,Mfood Plus,2026-01-02T21:00:15.420790,1.0,,,Appreciation,,,,False,10173.0
55886.0,668994.0,بارك الله بارك الله  [APPRECIATION],tiktok,Mfood Plus,2026-01-02T21:14:13.045519,1.0,,,,,,,True,10173.0
55698.0,669019.0,وش من ولاية ؟,tiktok,Mfood Plus,2026-01-02T21:14:06.968830,1.0,,,Inquiry,,,,False,10173.0
51652.0,669333.0,جيت البارح كومانديتو ناقص فرماج مش حاجة خلاها,tiktok,Mfood Plus,2026-01-02T21:01:24.075527,2.0,complaint,,,,,,False,10173.0
55862.0,276555.0,يعطيك الصح رووووعة,tiktok,Mfood Plus,2026-01-02T21:14:12.053403,2.0,,,,,,,True,10173.0
55782.0,539313.0,c’est où pour pouvoir passer commande  [APPRECIATION],tiktok,Mfood Plus,2026-01-02T21:14:11.208310,1.0,,,inquiry,inquiry,,,False,10173.0
55740.0,539973.0,ماشاء الله الفود لمخير عندي [APPRECIATION],tiktok,Mfood Plus,2026-01-02T21:14:08.503683,1.0,,,,,,,True,10173.0
55722.0,409072.0,عجبني البوكس و هذاك الورق وين نلڨاه يتباع من فضلك ؟؟؟,tiktok,Mfood Plus,2026-01-02T21:14:08.503662,0.0,Appreciation,,Inquiry,,,,False,10173.0
54388.0,543009.0,خويا يطيبو داخل لفور؟؟,tiktok,Mfood Plus,2026-01-02T21:09:29.929130,0.0,Inquiry,,Inquiry,,,,False,10173.0
55720.0,281209.0,كل شيء جميل  [APPRECIATION] [RECOMMENDATION],tiktok,Mfood Plus,2026-01-02T21:14:08.503659,1.0,,,appreciation,,,,False,10173.0
55950.0,282506.0,الله يبارك ربي يعينكم انشاء الله,tiktok,Mfood Plus,2026-01-02T21:14:14.531654,0.0,,,,,,,True,10173.0
55688.0,546826.0,كم التوصيل ؟,tiktok,Mfood Plus,2026-01-02T21:14:06.968818,1.0,,,,Inquiry,,,False,10173.0
55784.0,546913.0,محمد صباح الخير  [APPRECIATION],tiktok,Mfood Plus,2026-01-02T21:14:11.208312,0.0,,,,,,,True,10173.0
55706.0,809322.0,ماشاء الله الطاكوس لمخير عندي ربي يرزقكم احسن معاملة,tiktok,Mfood Plus,2026-01-02T21:14:06.968840,6.0,appreciation,,,,,appreciation,False,10173.0
56008.0,286476.0,الله ابارك لك في تجارتك. لو استطعت بني ان تجعل في كل يوم من عملك قدر من الطعام للمحتاجين قدر المستطاع هذه تجارة مع الله ومن يتاجر مع الله لا خير ابدا موفق ان شاء الله بني [APPRECIATION],tiktok,Mfood Plus,2026-01-02T21:14:16.148202,12.0,,,,,,,True,10173.0
55724.0,286645.0,والي ما يحبش القازوز,tiktok,Mfood Plus,2026-01-02T21:14:08.503664,0.0,,,,,,,True,10173.0
54442.0,286692.0,وش اسم الصفحة تعكم فالفيسبوك ؟,tiktok,Mfood Plus,2026-01-02T21:09:32.002462,1.0,,,Inquiry,,,,False,10173.0
51692.0,682572.0,اديك نهار غاشي عليه المرة جاية نڤعدلو باساس,tiktok,Mfood Plus,2026-01-02T21:01:25.250788,1.0,,,complaint,,,,False,10173.0
55964.0,947135.0,Force à vous les frères,tiktok,Mfood Plus,2026-01-02T21:14:14.531667,1.0,,,,,,,True,10173.0
55752.0,423010.0,توصيل شبيطة كاين ؟,tiktok,Mfood Plus,2026-01-02T21:14:08.503695,1.0,,,,inquiry,,,False,10173.0
55828.0,817541.0,محمد الراجل الزين الأخ و الصديق ليك وحشة كبيرة في اقرب فرصة نطل عليك ربي يعاونك frro,tiktok,Mfood Plus,2026-01-02T21:14:12.008695,4.0,,,,,,,True,10173.0
55966.0,818250.0,كاين توصيل للمنازل [APPRECIATION],tiktok,Mfood Plus,2026-01-02T21:14:14.575603,1.0,,,,appreciation,,,False,10173.0
1427.0,754424.0,"J’ai eu le privilège de goûter à ces Donuts, ça a été un 10/10 ! Miam  [BOUFFE]",instagram,Mimas Donuts,2025-03-22T10:25:21.000Z,2.0,appreciation,,,,,,False,10174.0
624014.0,1449.0,اففضضضضللل دونات فالججججججزززائر [APPRECIATION],instagram,Mimas Donuts,2025-06-21T00:59:28.000Z,3.0,appreciation,,,,,,False,10174.0
756308.0,1503.0,Wa9tach yakhlas l festival?,instagram,Mimas Donuts,2025-06-24T17:54:04.000Z,1.0,,,,,,,True,10174.0
239181.0,1481.0,"Pour ceux qui disent que c trop chère vous êtes pas obligés d’acheter ,",instagram,Mimas Donuts,2025-05-07T23:15:52.000Z,0.0,,,,,,,True,10174.0
501637.0,1498.0,mach'allah ma nièce tu es la meilleurs bravo [APPRECIATION],instagram,Mimas Donuts,2025-08-20T14:01:32.000Z,1.0,,,,,,,True,10174.0
371870.0,1434.0,"Bonsoir, répondez aux DMs svp. C'est pour commander",instagram,Mimas Donuts,2025-03-23T18:37:34.000Z,0.0,,inquiry,,,,,False,10174.0
635869.0,1477.0,رحنا و تهلا فينا روعة و زادنا المشروب من عندو. يعطيكم الصحة ذوق و بنة لا توصف ماشاءالله  [APPRECIATION],instagram,Mimas Donuts,2025-05-07T13:46:48.000Z,2.0,appreciation,appreciation,,,,,False,10174.0
505278.0,1438.0,Bonne continuation bcp de réussite inchaleh ma chérie  [APPRECIATION],instagram,Mimas Donuts,2025-06-19T23:46:08.000Z,0.0,,,,,,,True,10174.0
772209.0,1493.0,"Ohh, mes préférés ! J'influence tout le temps mes collègues pour en commander au bureau  jamais déçue  [APPRECIATION]",instagram,Mimas Donuts,2025-08-18T13:26:25.000Z,8.0,,,,,,,True,10174.0
379833.0,1435.0,La route vers ma9amm echahidd  [APPRECIATION],instagram,Mimas Donuts,2025-03-22T04:56:56.000Z,4.0,,,,,,,True,10174.0
119080.0,1426.0,Meilleurs donuts,instagram,Mimas Donuts,2025-03-21T22:37:01.000Z,1.0,appreciation,appreciation,appreciation,,appreciation,appreciation,False,10174.0
382052.0,1442.0,Toujours la meilleure [APPRECIATION],instagram,Mimas Donuts,2025-06-19T22:13:32.000Z,7.0,appreciation,appreciation,appreciation,,appreciation,appreciation,False,10174.0
775447.0,1468.0,The best ever  [APPRECIATION],instagram,Mimas Donuts,2025-09-23T23:53:38.000Z,1.0,appreciation,appreciation,appreciation,,appreciation,appreciation,False,10174.0
383362.0,1492.0,Elles sont magnifiques bravoo [APPRECIATION],instagram,Mimas Donuts,2025-08-19T00:39:11.000Z,1.0,appreciation,appreciation,appreciation,,appreciation,appreciation,False,10174.0
515134.0,1451.0,Oui je confirme impossible de résister  [APPRECIATION],instagram,Mimas Donuts,2025-05-10T18:57:36.000Z,1.0,appreciation,,,,,,False,10174.0
389594.0,1441.0,Wheree?,instagram,Mimas Donuts,2025-06-20T10:44:00.000Z,2.0,,,inquiry,,,,False,10174.0
783436.0,1430.0,Exactement  meilleure adresse sans hésitation [APPRECIATION],instagram,Mimas Donuts,2025-03-22T01:28:10.000Z,2.0,,,appreciation,,,,False,10174.0
1483.0,164126.0,350da for a donut is too much,instagram,Mimas Donuts,2025-05-07T12:09:56.000Z,1.0,,,,,complaint,,False,10174.0
1458.0,297541.0,Délicieux bravo à vous  [APPRECIATION],instagram,Mimas Donuts,2025-05-10T19:22:00.000Z,1.0,appreciation,,,,,,False,10174.0
1488.0,303997.0,Hands down the best donuts in Algeria  [APPRECIATION],instagram,Mimas Donuts,2025-08-18T20:48:25.000Z,2.0,appreciation,,,,,,False,10174.0
1474.0,697777.0,Are you engaged by any chance  [COMPLAINT] [BOUFFE],instagram,Mimas Donuts,2025-12-04T20:30:17.000Z,0.0,,,,,,,True,10174.0
1431.0,177266.0,Livraison disponible où exactement ?,instagram,Mimas Donuts,2025-03-27T17:55:07.000Z,0.0,,,,inquiry,,,False,10174.0
1507.0,963869.0,U have the best donuts  [APPRECIATION],instagram,Mimas Donuts,2025-06-24T18:07:18.000Z,1.0,appreciation,,,,,,False,10174.0
1429.0,707988.0,Second home  [APPRECIATION],instagram,Mimas Donuts,2025-03-21T23:59:09.000Z,1.0,appreciation,appreciation,appreciation,appreciation,appreciation,appreciation,False,10174.0
1501.0,713564.0,Magnifique tt étais parfait  [APPRECIATION],instagram,Mimas Donuts,2025-06-24T17:43:19.000Z,2.0,appreciation,appreciation,appreciation,appreciation,appreciation,appreciation,False,10174.0
1480.0,584184.0,"Trop sucrés, trop chers, je n'ai pas aimé",instagram,Mimas Donuts,2025-05-07T15:20:22.000Z,1.0,complaint,,,,complaint,,False,10174.0
1457.0,731417.0,Donuts fourré?,instagram,Mimas Donuts,2025-05-11T17:42:45.000Z,0.0,inquiry,,,,,,False,10174.0
1490.0,353881.0,"J’ai goûtée plein de donuts dans ma vie au état unies , au canada , en europe , mais jamais au grand jamais vous ne trouverez mieux que les donuts de mimas donut fait avec amour et passion une explosion de saveur  , un moment de plaisir incomparable meilleur choses à tester entre amis ou en familles histoire de bien commencer ou finir sa journée  [APPRECIATION]",instagram,Mimas Donuts,2025-08-18T20:45:32.000Z,8.0,appreciation,,,,,,False,10174.0
1472.0,920426.0,En face ministère de la santé,instagram,Mimas Donuts,2025-09-24T21:11:32.000Z,1.0,,,,,,,True,10174.0
1491.0,920873.0,Kayna ! Qualité ou variété  [APPRECIATION],instagram,Mimas Donuts,2025-08-19T07:46:31.000Z,1.0,Appreciation,,,,,,False,10174.0
1494.0,144626.0,La famille  Best donuts in the Town  [APPRECIATION],instagram,Mimas Donuts,2025-08-18T19:15:28.000Z,1.0,,,Appreciation,,,,False,10174.0
1432.0,805783.0,Aah j’avoue les meilleurs donuts que j’ai jamais goûté  [APPRECIATION],instagram,Mimas Donuts,2025-03-26T00:55:10.000Z,0.0,appreciation,,,,,,False,10174.0
1447.0,414926.0,J'arrive demain  [APPRECIATION],instagram,Mimas Donuts,2025-06-20T21:34:42.000Z,0.0,,,,,,,True,10174.0
1502.0,809344.0,mach'allah vous étiez ou au topbonne continuation [APPRECIATION],instagram,Mimas Donuts,2025-06-24T17:23:55.000Z,3.0,,,Appreciation,,,,False,10174.0
1495.0,943359.0,Les meilleurs donuts au monde  [APPRECIATION] [BOUFFE],instagram,Mimas Donuts,2025-08-18T20:59:55.000Z,1.0,appreciation,,,,,,False,10174.0
1446.0,291032.0,je suis contente pour toi mima bonne continuation  [APPRECIATION],instagram,Mimas Donuts,2025-06-20T08:46:29.000Z,1.0,,,,,,,True,10174.0
1454.0,816826.0,Entièrement d’accord elle sont excellente wawww trop bonne  [BOUFFE],instagram,Mimas Donuts,2025-05-10T21:04:57.000Z,0.0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,10174.0
1479.0,949332.0,Meilleur donuts au monde  [APPRECIATION],instagram,Mimas Donuts,2025-05-07T23:13:16.000Z,1.0,appreciation,,,,,,False,10174.0
898077.0,45798.0,شوف خويا كاين ويستورن شباب بزاف شموه الراي فود و جاي في la rue de 20 out فطريق لا كونسولا تاع فرنسا شباب بزاف ماشاء الله,tiktok,Mister N Alger,2026-01-02T20:17:49.648128,0.0,,,appreciation,,,,False,10175.0
638993.0,45778.0,وين فصبااح,tiktok,Mister N Alger,2026-01-02T20:17:49.648106,3.0,,,inquiry,,,,False,10175.0
130127.0,45782.0,والله كليت عندو ماشاء الله شباب,tiktok,Mister N Alger,2026-01-02T20:17:49.648111,0.0,appreciation,,,,,,False,10175.0
45790.0,965443.0,روح ل snack high,tiktok,Mister N Alger,2026-01-02T20:17:49.648120,1.0,,,,,,,True,10175.0
45796.0,744899.0,klit Endh mais normal W mknch ge les sous,tiktok,Mister N Alger,2026-01-02T20:17:49.648126,0.0,,,,,,,True,10175.0
45780.0,396928.0,اه خويا نسكن حدا ترام ومنشوفهاش,tiktok,Mister N Alger,2026-01-02T20:17:49.648109,0.0,,,complaint,,,,False,10175.0
45788.0,269297.0,Family Tacos ront point te3 cafè dubai koulou w rodoli khbar,tiktok,Mister N Alger,2026-01-02T20:17:49.648118,3.0,,,,,,,True,10175.0
45828.0,545897.0,شيرات لي راها باغيا تخدم و تعاون روحها في هذا صيف غير من دار و برأس مال صوميل 30 تضاعفلك انا صوميل و30 الف رجعتلي مليون و40 الف  و ربي شاهد على كلامي عاونو رواحكم قفزوا شيرات اي استفسار بريفي [APPRECIATION] [PRICE],tiktok,Mister N Alger,2026-01-02T20:17:50.566387,0.0,,,,,,,True,10175.0
887234.0,65338.0,je viens de me présenter c'est fermé a 19h30 lundi ? dommage,tiktok,Moodz Oran,2026-01-02T21:43:03.272960,0.0,,,,,,,True,10176.0
