final_id,comment_id,platform,source_name,comment_text,date,likesCount,Topic_REVIEWED,sentiment,intent
182819,9122,Facebook,Dz Forest Restaura,Yassine Tamoussit احنا باش تشري جاحة محمرة تخدم نهار كامل، انت شحال من ساعة تخدمي باش تخلصي عشرة ارورو ساعة مثلا؟! هكدا نحسبو يا لالة ماشي نصرفو الاورو للدينار,2025-10-29T11:58:55.000Z,0,unknown,,
707107,63630,tiktok,@silyon69,ماشي الثمن معقول بما ان يحسب الاكل وحدو ويحسب الخبز,2026-01-02T21:33:10.495914,0,,,
969263,43126,tiktok,@hocine.chapati,decharge oued smart,2026-01-02T20:03:46.401481,0,,,
838192,47304,tiktok,@street_food,مخصكش خدام,2026-01-02T20:31:26.732623,1,,,
182844,6051,Google Maps,Casbah istanbul,"La pire nourriture que l'on puisse manger chez eux, je ne la recommande pas du tout",2024-09-04T08:19:30.402Z,0,food,,
707137,9777,Facebook,Dz Forest Restaura,خليل رحماني ماشي حنا الله يهدينا، انت حشوهالك,2025-10-12T21:15:53.000Z,2,unknown,,
576066,34614,tiktok,@le_carre_restaurant,شوفو خدمتي منستاهلش أبوني  [APPRECIATION],2026-01-02T19:24:34.186929,1,,,
313930,27758,tiktok,@thala,Thala c'est la fontaine en tamazighth  [APPRECIATION],2026-01-02T18:45:04.675146,0,,,
969295,20462,tiktok,@labelladalger16,صح مكلتو بنينة و المكان حاجة شابة بصح سمحولي الأسعر مرڨتوها,2026-01-02T18:19:37.129078,0,,,
576080,6997,Google Maps,American Burger Factory,"Tout est parfait , très bonne cuisine , à visiter même en famille Accueil chaleureux , personnel souriant top",2025-07-13T22:22:12.166Z,0,"food,treatment",,
313939,29834,tiktok,@youzifood,la meilleure,2026-01-02T18:52:33.710868,0,,,
969304,5728,Google Maps,Casbah Istanbul القصبة اسطنبول,"Un restaurant turque au norme de la gastronomie turque, je vivais en Turquie et franchement je retrouve la même ambiance et goût à chaque fois que je part manger à casbah Istanbul. je vous conseille fortement. Qualité prix service",2021-10-26T14:50:56.673Z,0,"price,food,service",,
313968,6908,Google Maps,American Burger said hamdine,Un régal  [APPRECIATION],2025-07-08T14:58:57.797Z,0,unknown,,
576121,4566,Google Maps,هشام كوك بيتزا,العجين محروق الجبن كمية قليلة للاسف سيئ,2023-12-13T03:06:47.922Z,0,unknown,,
838267,19164,tiktok,@helena,يدخلو بالفيزاااا,2026-01-02T18:16:29.502790,0,,,
707198,11371,Facebook,Restaurant San Benito,ما كانش منها مغلايين بزاف يقولو سوما ومنبعد في لاكاس تتبدل السومة انا جربت تما,2025-10-18T04:41:44.000Z,21,unknown,,
182911,12610,Facebook,Restaurant Rais,كل كلمة تخرج من افواههم تخرج معها كذبة ، الله يهديكم,2025-10-14T20:20:59.000Z,0,unknown,,
576150,62068,tiktok,@le.rooftop.annaba,كنت لتمة البارح  [APPRECIATION],2026-01-02T21:27:47.356278,0,,,
314013,5609,Google Maps,قصبة اسطنبول,مطعم فاخر من اروع المطاعم التركية في الجزائر,2019-10-12T14:15:53.540Z,1,unknown,,
314018,40406,tiktok,@woodchickendz,كيفاش نقدر ندير لاكوموند,2026-01-02T19:45:49.945490,0,,,
182946,1454,instagram,mimas_donuts,Entièrement d’accord elle sont excellente wawww trop bonne  [BOUFFE],2025-05-10T21:04:57.000Z,0,"food,service",,
182952,41266,tiktok,@street_food,شكرا جزيلا بارك الله فيك,2026-01-02T19:55:41.427905,1,,,
314026,53846,tiktok,@guellil._.tasnim,وانا علاه خرجلي درك في رمضان وهو عندو 3 شهر,2026-01-02T21:08:14.207191,0,,,
969387,68492,tiktok,@my_pizza_oran,ڨولي وين لابغيت خويا,2026-01-02T21:56:36.260901,0,,,
576178,17780,tiktok,@casabelladraria,On a été hier et bof,2026-01-02T18:14:42.669466,0,,,
969396,9843,Facebook,Dz Forest Restaura,Sou Sau Hafi تقول نتوما ساكنين في الهند اللحم 240 الف ومرقاز 90 الف وكبدة جاج راها ب90 الف,2025-10-13T16:08:28.000Z,0,unknown,,
576188,42258,tiktok,@street_food,مخلط بالزيت المحروق و الغبار,2026-01-02T19:58:03.681391,0,,,
707263,830,instagram,fontaine_dor_restaurant,"Il est incroyable, je recommande.",2025-08-03T18:29:42.000Z,6,unknown,,
969422,57564,tiktok,@_le216_,"Alors que des enfants meurent de faim, que des femmes et des personnes âgées tombent sous les bombes ou la misère — au Soudan, à Gaza et , ici et ailleurs dans tant d’autres régions oubliées — certains choisissent de se mettre en scène devant des tables débordantes de mets. Cette mise en spectacle du superflu devient indécente quand elle se déroule dans un monde où tant de vies s’éteignent dans le silence et la douleur. Ce contraste insoutenable devrait nous réveiller : ce n’est pas de plus d’images luxueuses que l’humanité a besoin, mais de plus de compassion, de partage et de conscience. , sans humanité, n’est qu’un miroir vide. si si تربية شوارع",2026-01-02T21:17:27.096152,2,,,
182996,55242,tiktok,@askim_food,تحكي اكثر تونسي,2026-01-02T21:13:24.963587,3,,,
576221,13378,Facebook,Restaurant San Benito,روحي تخري,2025-12-16T13:45:38.000Z,0,unknown,,
707301,8575,Google Maps,American Burger Factory,الله يبارك ، هايل تأكل وتستمتع مشي مشي خصارة الروحة لعندو.,2022-09-10T23:11:59.139Z,0,unknown,,
576229,8733,Google Maps,American Burger Factory,Très bon et propre,2021-01-10T11:51:46.947Z,0,"food,place",,
969447,10664,Facebook,"  Restaurant elassil








",Restaurant elassil لالا الأخ نتوما تزيدو شويا بزاف في السعر عندو الحق,2025-12-26T17:47:54.000Z,0,unknown,,
969467,4735,Google Maps,Hicham cook pizza pasta,Une perte d'argent! A déconseiller,2023-08-11T23:34:14.423Z,0,unknown,,
838401,7849,Google Maps,Restaurant À Petit Feu,"Très jolie restaurant le service impeccable mais les plats laisse à désirer. Les plats sont fades , pas d assaisonnement , pas de goût , aucune décoration dans l assiette. Le propriétaire à tout misé sur la déco mais les plats c est pas ça. Tous les plats de la carte ne sont pas disponible. Par contre Dommage qu’il n a pas un service petit déjeuner comme c est écris sur la carte.",2023-07-18T08:18:40.882Z,2,"food,service,place",,
838413,2943,Google Maps,HichamCook Grill House,اسوء مطعم أكلا و خدمة,2022-03-31T21:19:45.095Z,6,unknown,,
314132,51504,tiktok,@broaster_chiken,الماكلة التونسية اني معاك بنينة اما التركية والله ماهي بنينة كيما تاعنا نحكيلك عن تجربة,2026-01-02T21:00:00.620393,1,,,
576279,56408,tiktok,@the_chef_house_23,"حساب مخصص للإعلانات لمختلف المنتجات والمحلات, ما عليك هو متابعة الحساب والإعجاب بالمنشورات، ثم إرسال فيديو خاص بمنتجك وسنتولى نشره على حسابنا باحترافية",2026-01-02T21:14:41.293122,0,,,
183073,71916,tiktok,@fidelia,un peut trop  [PRICE],2026-01-02T22:11:53.027258,0,,,
707370,41774,tiktok,@street_food,psk aw b raquette te3 enduit,2026-01-02T19:57:50.970775,1,,,
314156,13386,Facebook,Restaurant San Benito,خلينا من الحوت راه غالي نتي كيفاش,2025-12-17T23:07:18.000Z,2,unknown,,
969517,20064,tiktok,@darlmima,عتبة مربوحة ان شاء الله ديرولنا اسعار مليحة باش نزوروكم كامل [APPRECIATION],2026-01-02T18:17:59.402197,0,,,
314163,7867,Google Maps,American Burger said hamdine,لاباس بيه. لايوجد فيه مكان لوقوف السيارات,2022-08-09T09:06:24.999Z,1,unknown,,
183097,2963,Google Maps,HichamCook Grill House,Les prix sont exagéré .,2022-03-20T21:30:38.094Z,9,price,,
838462,55930,tiktok,@mfood.annaba,"c'est le prix normal, y'a juste la bouteille de selecto en plus.",2026-01-02T21:14:13.776291,0,,,
445249,68954,tiktok,@cote_oran,C’est salle de sport qu’il faut chercher,2026-01-02T21:57:38.778208,1,,,
183107,46066,tiktok,@boubousnack,خويا شا عندك اليوم راني نعيطلك جاوبني,2026-01-02T20:18:58.497505,1,,,
314183,24500,tiktok,@opium,Franchement à ce prix c est trop cher raviolis 1800 à ce prix pour deux personnes ça passe mais ?,2026-01-02T18:29:41.221354,1,,,
838473,30716,tiktok,@tastino7,ختي ماشي زوج خطوات 2كلم,2026-01-02T19:06:20.334658,5,,,
707406,43408,tiktok,@cassecroute_dz,نشري من عندكم دايما ماكلة صح بنينة  [APPRECIATION],2026-01-02T20:09:01.833571,1,,,
314191,35030,tiktok,@sinai,ces a marseille ces sa svp,2026-01-02T19:28:03.488689,0,,,
969555,52652,tiktok,@uncles_burger_dz,Le pire fastfood fi annaba [COMPLAINT],2026-01-02T21:03:38.920991,0,,,
445267,15258,tiktok,@fouka.marine,ودراهمو واش قالو . !,2026-01-02T18:07:31.468918,0,,,
445269,3196,Google Maps,تاج محل بن عكنون,Toujours bon :),2021-04-07T12:09:28.109Z,0,food,,
183125,66146,tiktok,@restaurant_mani,فايدة وين راها,2026-01-02T21:47:16.138817,1,,,
445272,42090,tiktok,@street_food,تاع الدار ما فيهش الوسخ,2026-01-02T19:58:00.340535,0,,,
576346,13584,Facebook,Restaurant San Benito,جيب معاك كابة تاع دراهم سيدي,2025-12-26T16:46:52.000Z,0,unknown,,
314215,53488,tiktok,@thaisty_dz,"comme toujours a annaba, makla mardh",2026-01-02T21:07:30.005839,0,,,
183156,553,instagram,"brother.ts
",Prix 2500  كول يا الزوالي,2024-04-09T21:41:37.000Z,0,price,,
969589,27616,tiktok,@thala,l'adresse ext. ?,2026-01-02T18:44:57.723072,0,,,
838534,14996,tiktok,@lassiette.algeroise,design 100%algérois.,2026-01-02T18:06:52.360666,1,,,
183181,36104,tiktok,@sinai,allez y les maghrébins de Paris et banlieue leur donner de la force  [APPRECIATION],2026-01-02T19:28:34.439339,0,,,
969620,29276,tiktok,@elcuatro_burgers,كاين لبومرداس,2026-01-02T18:49:36.985388,0,,,
838548,19864,tiktok,@sultan,وين راهم ليبري ما شفنا والو كي تروح يصرعك,2026-01-02T18:17:24.231535,0,,,
314264,3246,Google Maps,تاج محل بن عكنون,"Acceuil chaleureux, endroit propre, un tres bon service mais cest vraimment cher",2019-08-03T12:21:52.078Z,1,"price,food,service",,
445339,35130,tiktok,@sinai,"je suis une dz, j'aime tout",2026-01-02T19:28:05.172200,0,,,
183220,58450,tiktok,@la.nouvelle.etoile0,soudaif la caroube le meilleur f le poisson une large variété et la soupe de poisson rien a dire,2026-01-02T21:20:58.168408,1,,,
838589,19370,tiktok,@helena,رحت ليه شباب راني داير فيديو في صفحتي,2026-01-02T18:16:40.733222,0,,,
969667,4431,Google Maps,هشام كوك بيتزا,الإستقبال ممتاز والباقي صفر,2024-02-19T12:36:08.603Z,0,unknown,,
183237,2908,Google Maps,HichamCook Grill House,"Très bon services, bonne ambiance, menus riche, jolie coin mais avec un petit parking",2022-05-16T00:23:49.886Z,1,"food,service,place",,
576454,36070,tiktok,@sinai,dommage j habite vers Grenoble donc loin,2026-01-02T19:28:33.477117,0,,,
314316,5109,Google Maps,قصبة اسطنبول,"Attention à votre santé ! Je tiens à partager une expérience très grave vécue récemment au restaurant Casbah Istanbul à Chéraga. Après y avoir pris un déjeuner (soupe de lentilles, salade, un plat à base d’aubergines et de poulet, pizza, Ayran), nous avons été victimes d’une intoxication alimentaire qui nous a menés directement à l’hôpital. Mais ce n’est pas tout… Le plus choquant dans cette histoire, c’est le mépris total avec lequel notre signalement a été accueilli. Lorsque j’ai contacté le restaurant pour les informer de la situation, la personne au téléphone ne m’a même pas laissé expliquer ce qui s’est passé. Elle s’est contentée de dire qu’elle allait voir avec le chef et me rappeler – aucun retour, aucun geste, aucun respect. Un manque de professionnalisme flagrant. Un mépris total pour la santé des clients. Un service à fuir absolument. Quand on travaille dans la restauration, la moindre des choses, c’est de s’assurer de la qualité des produits servis et de respecter ses clients. Faites attention à vous et à vos proches.",2025-08-03T21:15:30.042Z,0,"food,service,treatment",,
969682,11416,Facebook,Restaurant San Benito,وهران بعيدة ءالا ءاذا جابتنا طريق,2025-07-27T02:13:41.000Z,2,unknown,,
707547,40214,tiktok,@streetburger02,شباب عجبني بصح السعر غالي شوية.,2026-01-02T19:44:10.396881,0,,,
314333,9813,Facebook,Restaurant Tabarka Annaba,الطبق المفضل هو الطبق الفارغ,2025-12-24T02:01:10.000Z,1,unknown,,
838623,4502,Google Maps,هشام كوك بيتزا,La pizza est tres bonne . marguerite et 5 fromage top de top,2024-01-03T12:48:05.236Z,0,food,,
838626,60738,tiktok,@seraidi.live.z,"Je connais, j’y suis allé, c’est juste magnifique. De toute façon toute la journée est magnifique, ils ont rien à envier à la France.",2026-01-02T21:22:57.443477,0,,,
969700,15600,tiktok,@mardoum,وين نلقى مكتب تع visa for you,2026-01-02T18:07:52.655252,0,,,
314368,9592,Facebook,"  Restaurant elassil








",Abde Lkrim إسم المطعم من فضلك,2025-12-17T20:26:23.000Z,0,unknown,,
183296,10448,Facebook,Dz Forest Restaura,Hamid Le Grand عند الله تجتمع الخصوم سبيت الرسول صلى الله عليه وسلم والله لقد خرجت من المله اسلام واصبحت كافرا بدون ان تشعر لا بد عليك انت تتطهر وتعيد الشهاده وتدخل الاسلام من جديد,2025-10-13T05:40:48.000Z,0,unknown,,
445443,1290,instagram,madisushioran,Les nuits?,2025-09-14T18:57:21.000Z,0,unknown,,
445444,28086,tiktok,@amine.lacantine,الله يبارك عمل جد جد رائع,2026-01-02T18:45:37.890064,1,,,
445447,52200,tiktok,@uncles_burger_dz,بصحتك شهيتينا لازم نجربوه  [APPRECIATION],2026-01-02T21:03:27.374735,0,,,
183314,5228,Google Maps,Casbah Istanbul القصبة اسطنبول,"L'un de mes restaurants préférés, cadre agréable , personnel accueillant avec un service rapide et de très bons plats , prix justifiés en qualité et en quantité. Je recommande vivement  [RECOMMENDATION]",2024-08-28T21:38:26.697Z,0,"price,food,service",,
183316,1326,instagram,mahroussaglace,votre adresse,2025-05-13T20:47:41.000Z,0,unknown,,
445461,6703,Google Maps,American Burger said hamdine,Rien à dire impecable,2025-10-08T12:59:57.067Z,0,unknown,,
576534,64962,tiktok,@vibe.bistrot,C’est trop mignon,2026-01-02T21:38:30.077990,1,,,
183320,32170,tiktok,@entracte,مدام خرج ليك تعليق ماشي صدفة فرحتك راهي قريبةان شاء الله ديري النية وقولي أمين وربي يفرحك كيما فرحتيني بابوني [APPRECIATION],2026-01-02T19:14:35.147233,1,,,
707613,5115,Google Maps,Casbah Istanbul القصبة اسطنبول,Chicken and beef was so yummy but the fries were cold so we couldn’t eat it,2025-08-23T09:00:10.734Z,0,unknown,,
969758,57374,tiktok,@_le216_,"Même les chiens on leurs verses pas la nourriture sur la table ou par terre , bon il sait ce qu’il fait le monsieur il sait a qui il a faire",2026-01-02T21:17:21.327076,1,,,
707626,16794,tiktok,@user5834669559361,C’est où le resto ?,2026-01-02T18:10:47.888301,0,,,
576559,55910,tiktok,@mfood.annaba,تعملو توصيل,2026-01-02T21:14:13.763872,0,,,
445488,12609,Facebook,Restaurant Rais,اتقو الله في الفقراء,2025-10-12T23:15:32.000Z,0,unknown,,
183343,14222,tiktok,@les_jumelles,Très beau restaurant chic  [APPRECIATION],2026-01-02T18:01:22.580373,0,,,
969786,5351,Google Maps,قصبة اسطنبول,"Propre, calme et la bouf est bonne",2024-03-19T07:28:38.788Z,0,"food,place",,
969790,31436,tiktok,@restaurantmonegasque,Vous supportez pas la Palestine  ?,2026-01-02T19:13:04.840998,60,,,
707648,43894,tiktok,@dzforestrestaurants,تاكلهم في بلاصة اخرى تخلص 700الف بارك الله فيك,2026-01-02T20:11:32.869750,0,,,
183366,3493,Google Maps,Caracoya,"Very beautiful place, with amazing reception",2022-01-05T10:24:26.550Z,0,unknown,,
838729,6824,Google Maps,American Burger said hamdine,"un plaisir de venir ici ! L’équipe est super accueillante, le service est rapide et avec le sourire. Le serveur Mounir est vraiment au petit soin, toujours attentionné et de bonne humeur. Les sandwichs sont excellents, frais et savoureux. Une adresse à ne pas manquer si vous aimez bien manger et être bien servi ! le petit plus stationnement à côté . je recommande plus plus plus et ils font de la livraison.",2025-07-27T13:11:15.690Z,0,"food,service,treatment",,
707658,72332,tiktok,@pont_hydra,Tu m’as donné envie demain je vais en acheter  [APPRECIATION],2026-01-02T22:13:20.381745,0,,,
576588,46360,tiktok,@damisoran31,الله يبارك وليد خالتي,2026-01-02T20:22:02.326622,0,,,
183373,12237,Facebook,Restaurant San Benito,150الف معيشة تاع الزوالي,2025-10-12T19:19:40.000Z,0,unknown,,
969806,14976,tiktok,@lassiette.algeroise,بالتوفيق إن شاء . الله.  [APPRECIATION],2026-01-02T18:06:52.328377,0,,,
183375,13811,Facebook,Restaurant San Benito,مشاء الله كي تشوف هكا بنات يخدمو بالحلال ماشي كيما هادوك الطلابات والموسخات,2025-12-29T20:30:01.000Z,0,unknown,,
445520,7235,Google Maps,Restaurant À Petit Feu,"Je recommande vivement ce restaurant. Nous y avons mangé à plusieurs reprises durant notre séjour et nous avons été ravis à chaque passage. La cuisine est excellente, le service est rapide et chaleureux, et le rapport qualité prix est plus que raisonnable. Merci pour votre accueil",2024-10-24T20:41:32.449Z,0,"price,service,treatment",,
445542,4526,Google Maps,هشام كوك بيتزا,"Vraiment j'étais déçu Car on mange plus bon ailleurs et Mille fois moins chère, la pate fine et aucun goût, les bordures plus que la pizza fromage mozzarella on dirait chwingom je ne remet jamais les pieds là bas.",2023-12-24T19:40:04.345Z,2,"price,food",,
838760,14474,tiktok,@les_jumelles,c pas ex la. coupole,2026-01-02T18:01:29.001311,0,,,
314472,70958,tiktok,@paradou_restaurant,وين البلاصة هي الصح منعرفوهش,2026-01-02T22:04:52.707353,0,,,
969833,67076,tiktok,@bladi_oran,ا مشاء الله ربي يسخر,2026-01-02T21:51:33.584069,0,,,
969832,56002,tiktok,@mfood.annaba,دوماج بعيد,2026-01-02T21:14:16.148195,0,,,
838767,47704,tiktok,@bazookadz,خونا اه حاسب روحه يبيع ف كسوة,2026-01-02T20:32:35.168875,0,,,
576630,15300,tiktok,@fouka.marine,الزوج كاين سيا ة مكاش الله غالب,2026-01-02T18:07:31.673008,1,,,
445564,9211,Facebook,Dz Forest Restaura,SaLÿ Rose لدينا فرعين الفرع الأول: بغابة بن مراد برج الكيفان وهذا هو الموقع https://maps. app. goo. gl/TJSKoH1ae6Mn7c9f9? g_st=ac الفرع الثاني: منتزه لينا الثنية بومرداس وهذا هو الموقع https://maps. app. goo. gl/gNxtYeK57gzvYjhN7? g_st=ac,2025-10-16T17:43:28.000Z,0,unknown,,
314493,65004,tiktok,@restaurantvillariviera,"Enfin , sayf ga3 w ana n9r3 y'aura des soirées musicales et tout?",2026-01-02T21:38:43.952088,1,,,
838794,68892,tiktok,@cote_oran,طلاب,2026-01-02T21:57:36.689118,2,,,
707733,14342,tiktok,@les_jumelles,يعطيك الصحة خويا excellente,2026-01-02T18:01:25.734756,0,,,
838820,14310,tiktok,@les_jumelles,"La décoration est sublime, le service et le personnel vraiment au petit soin cependant les plats laissent à désirer ! Ça manque cruellement de goût et de saveur !",2026-01-02T18:01:24.676971,0,,,
314535,23308,tiktok,@le_perchoir,ابعثلو موقع تاعها,2026-01-02T18:25:25.742559,0,,,
576684,27546,tiktok,@thala,بصحتك بثينا  [APPRECIATION],2026-01-02T18:44:49.494489,0,,,
314541,4014,Google Maps,هشام كوك بيتزا,"0/10 service longer than an hour wait time, wrong order received",2025-10-12T22:47:52.055Z,0,service,,
838830,67466,tiktok,@bladi_oran,c classe [APPRECIATION],2026-01-02T21:51:47.464299,0,,,
969901,7863,Google Maps,American Burger said hamdine,Bon restaurant convivial avec une déco tres adapter . les plats sont bons avec des prix abordables,2022-08-26T14:47:38.186Z,0,"price,food",,
838866,24614,tiktok,@laturquoisehotel,vendredi c ouvert ?,2026-01-02T18:30:17.426528,6,,,
838868,15016,tiktok,@lassiette.algeroise,dîtes nous au moins ou c'est ? faire la vidéo sans confirmer l'adresse.,2026-01-02T18:06:53.185012,0,,,
969948,1657,instagram,restaurant.cezam,J'ai mangé chez vous il y a 3 mois j'ai adoré a refaire la prochaine fois inchallah,2025-02-10T12:31:30.000Z,0,unknown,,
838879,8817,Google Maps,American Burger Factory,Un bon hamburger et un bon hot-dog Le service est rapide et même si il y a eu une erreur sur la commande la correction était rapide et sans frais Mon fils avait demandé un hot-dog mais il était un peu trop dressé à son goût donc il a pris un autre mais sans être facturé j ai obligé de prendre une photo a refaire la prochaine fois,2018-08-27T23:17:48.635Z,1,"food,service",,
707808,64502,tiktok,@cintra,après le départ des colons tout était vacant logements magasins hôtels garages etc . beaucoup se sont enrichis . celui qui a succédé a CINTRA ct hadef kouider le père de miloud hadef . l hôtel hadef. il devait y travailler là bas. c est scandaleux 1 aussi bel endroit il y avait 1 ambiance calfeutree et des tonneaux en guise de décoration a l entrée sur la terrasse et autour des tonneaux au milieu 1 sorte de ceinture en cuivre hélas. . ça me fend le cœur.,2026-01-02T21:34:51.788241,7,,,
183534,7253,Google Maps,Restaurant À Petit Feu,"Prix un peu abusé, très peu de quantité dans les plats, la pâte du pizza très lourde. J'ai pas trop aimé",2024-09-23T10:12:23.743Z,0,"price,food",,
838894,59826,tiktok,@oscar_restaurant,كليت عندو خلصت 350الف ومشبعتش,2026-01-02T21:22:02.085785,2,,,
445680,70864,tiktok,@paradou_restaurant,يحصرا كنت تدخلها 18 في عمري,2026-01-02T22:04:49.350328,6,,,
183537,56882,tiktok,@papillons827,la décoration manifique machaalah,2026-01-02T21:16:42.512467,2,,,
314610,9999,Facebook,Dz Forest Restaura,وانا والله غير دجاجة وواحدفريت واحد روز وزوج سلق مع وحدة حمود 3750 دج,2025-10-12T22:07:10.000Z,0,unknown,,
969970,16242,tiktok,@mardoum,أعتقد أن عندك المصران القليض,2026-01-02T18:08:08.024090,0,,,
445699,52808,tiktok,@patisserie_annaba,ada babahom kol wahid mille-feuilles wahid mille-feuilles mich nrm,2026-01-02T21:04:15.964229,1,,,
576782,26154,tiktok,@don_sido_,Avec l'huile d'olive Dahbia une huile d'exception primée au niveau mondial,2026-01-02T18:34:33.255306,1,,,
576786,7845,Google Maps,Restaurant À Petit Feu,"Nous sommes venus manger il y a deux jours , les entrées étaient super bonnes par contre les nouilles que nous avons pris n’étaient pas top du tout . et nous avons attendus longtemps avant d’être servis(40 mn) ;ma belle sœur a pris une escalope panée qui elle était bonne. C’est très dommage , jolie déco personnel super agréable mais c’est embêtant d’attendre aussi longtemps nos plats pour au final que ça soit fade .",2023-07-24T05:13:31.968Z,0,"food,treatment",,
183573,9768,Facebook,Dz Forest Restaura,Yacine Bouakaz كاين صح 70 اخي علاه تحبو تعتدو على الناس,2025-10-13T00:12:02.000Z,0,unknown,,
576792,73262,tiktok,@pont_hydra,بإسم آلله ماقالتهاش.,2026-01-02T22:13:50.812677,0,,,
707865,73828,tiktok,@pont_hydra,c’est excellent! bssahtek,2026-01-02T22:14:05.515783,0,,,
445729,11834,Facebook,Restaurant San Benito,150 كونجلي,2025-07-30T21:44:58.000Z,0,unknown,,
183588,9840,Facebook,Dz Forest Restaura,لو تجمعهم كامل ميفوتوش 300ألف,2025-10-12T22:33:44.000Z,5,unknown,,
314666,10853,Facebook,Restaurant Casa Bella - Draria,الله يبارك خونا ديكور فور و بزور كول وتمتع بي تبسيمت مشاء الله يبارك خونا الله يحفضك,2025-07-26T17:31:25.000Z,1,unknown,,
576816,5955,Google Maps,Casbah Istanbul,المعاملة جد سيئة من طرف صاحبي المحل لم ننتهي من الأكل وهم يحاولون طردنا . لترك مكان لناس اخرين,2024-09-15T14:17:51.268Z,0,unknown,,
838961,13428,Facebook,Restaurant San Benito,قولو يزيدلك في الخلصة الاشهار موش داخل في الزوج ملاين تاع الريسطو,2025-10-13T19:33:18.000Z,0,unknown,,
970035,71200,tiktok,@finaboca,La deco est tellement aléatoire  [COMPLAINT],2026-01-02T22:06:09.397175,1,,,
576821,8236,Google Maps,American Burger Factory,On a pris deux burgers forestier et fish burger c était savoureux succulent le pain est très bon,2024-11-01T09:12:57.369Z,0,"food,service",,
576822,30402,tiktok,@lasombra.dz,من لي دخلت التيك توك صباح و الفيديوهات تاع الماكلة تجيني تقول التيك توك علابالو بلي رمضان,2026-01-02T18:58:22.671371,1,,,
838969,62732,tiktok,@allechante,داخل وطن سما لا ايا صحا صحا,2026-01-02T21:30:55.613324,0,,,
970070,47908,tiktok,@streetburger02,راهم ايشهو هاو انجي اتطيح اعليك ولا كيفاه [APPRECIATION],2026-01-02T20:33:36.350629,0,,,
576860,70198,tiktok,@le_petit_chalet,c est où exactement,2026-01-02T22:00:14.827611,0,,,
576865,4544,Google Maps,هشام كوك بيتزا,"Délicieuses pizzas à emporter! Le service était correct, mais la pizzeria était bondée. Si vous envisagez de manger sur place, prévoyez environ 1 heure d'attente pour une table. Le parking était également saturé, avec une file d'attente. Évitez les weekends si possible. Malgré cela, les pizzas étaient vraiment délicieuses, ça vaut le coup si vous êtes prêt pour l'attente!",2023-12-20T14:42:50.214Z,0,"food,service",,
183652,65610,tiktok,@lauthentic_oran,cest vrai les commentaires d odi restez comme vous êtes machallah,2026-01-02T21:45:03.194657,0,,,
183664,6055,Google Maps,Casbah istanbul,"La nourriture est bonne , service agréable",2024-08-16T12:01:51.968Z,0,"food,service",,
839042,9804,Facebook,Dz Forest Restaura,Rahmni Abd Nour قارع خويا مش كلش كبدة كاين كبدة ومرقاز وبلاك لحم صح غاليين مي سكالوب راه 3 الاف,2025-10-13T17:31:41.000Z,0,unknown,,
183689,48038,tiktok,@rahmani_food,des prix spéciaux machi spéciales,2026-01-02T20:34:22.211743,0,,,
576906,12100,Facebook,Restaurant San Benito,نشري ونطيب وحدي خير,2025-10-13T06:58:41.000Z,0,unknown,,
839058,39076,tiktok,@itchy_food,ربي بارك,2026-01-02T19:41:07.242742,1,,,
445848,2845,Google Maps,HichamCook Grill House,Prix naaaaar Le plus cher C pad de cette façon qu'on paie nos dettes chikh Hicham . Li 7ab yerba7 l3am twill Je déconseille,2022-12-02T17:04:31.452Z,16,price,,
839069,62726,tiktok,@allechante,service 3ayen w lent,2026-01-02T21:30:55.613316,0,,,
445855,69490,tiktok,@cote_oran,meilleurs acteur Algériens,2026-01-02T21:57:58.741558,1,,,
576937,61386,tiktok,@denatelo_annaba,très bonne expérience,2026-01-02T21:25:02.416306,0,,,
183722,62716,tiktok,@allechante,":On est sortis du port d'Oran venant directement chez eux pour le déjeuner ( influencé par ces pubs Tik tok ) >>> le restau est beau , bien agencé et une belle terrasse. >>>> par contre à l'entrée vous êtes ignoré, personne ne vous prête attention . j'ai regardé un peu la vitrine des pâtisseries ( très petites pièces ( trompe l'oeil) qui coûtent 450dinars en moyenne. On est partis voir ailleurs bien évidemment. Peut-être qu'ils étaient performants un moment , mais dès qu'ils réussissent , ils ne sont plus au service du client >>> C'est le même problème des business en Algérie . ( en tout cas ce que j'ai vu et constaté , peut être je me trompe l'œil ) [APPRECIATION]",2026-01-02T21:30:54.860460,5,,,
708011,42160,tiktok,@street_food,كيما يقول لمثل خامج وبنين  [APPRECIATION],2026-01-02T19:58:01.955890,0,,,
314795,51650,tiktok,@mfood.plus,تقدر تصورلي المينيو حابة نطلب عبر الهاتف,2026-01-02T21:00:17.388179,0,,,
970158,4322,Google Maps,هشام كوك بيتزا,"J'ai demandé à voir la salle du 1e étage, on m'a fait comprendre qu'il fallait être accompagné de mon épouse pour pouvoir y accéder. Je précise bien je voulais juste voir la salle et la déco du 1e. Je dois ajouter que j'étais accompagné de mes deux enfants. Soit disant que la salle du haut était familiale. Bon, je suis partie ailleurs. Le serveur était très froid et condescendant.",2024-06-07T22:26:41.790Z,0,"food,treatment",,
