final_id,comment_text,comment_id,platform,source_name,date,likesCount,food_appreciation,food_complaint,food_recommendation,food_inquiry,service_appreciation,service_complaint,service_recommendation,service_inquiry,place_appreciation,place_complaint,place_recommendation,place_inquiry,delivery_appreciation,delivery_complaint,delivery_recommendation,delivery_inquiry,price_appreciation,price_complaint,price_recommendation,price_inquiry,treatment_appreciation,treatment_complaint,treatment_recommendation,treatment_inquiry,out_of_scope
144609,Le mec a the doll beauty  [APPRECIATION],45226,tiktok,@budz,2026-01-02T20:15:53.013141,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
275688,ما شاء الله ربي يعاونك,62240,tiktok,@hamidhamid806,2026-01-02T21:29:12.264876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
537839,رواح وهران صاحبي رواح رانا مسحقينك,44634,tiktok,@dzforestrestaurants,2026-01-02T20:12:00.943156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
406768,ممتاز,2992,Google Maps,تاج محل بن عكنون,2025-09-30T20:07:15.934Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537841,Nul la pizza était acide,7383,Google Maps,Restaurant À Petit Feu,2024-07-21T19:52:33.501Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931055,بقداه توصيل كاليتوسة برحال,50056,tiktok,@king_food23,2026-01-02T20:58:39.471544,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
406771,"Très beau restaurant avec terrasse, service rapide et des plats savoureux. Toutefois, la dalle principale est un peu bruyante car en général bondée de monde. Très bon rapport qualité/quantité/prix ! Je recommande.",5655,Google Maps,Casbah Istanbul القصبة اسطنبول,2022-09-09T17:38:31.921Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144626,La famille  Best donuts in the Town  [APPRECIATION],1494,instagram,mimas_donuts,2025-08-18T19:15:28.000Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931066,خصكم وحد الحاجة في الديكور,61222,tiktok,@la.criee,2026-01-02T21:24:45.600249,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800001,الله يبارك على حميد,62278,tiktok,@hamidhamid806,2026-01-02T21:29:12.505389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
537869,انا علاه مكانش ليعرضني هك [COMPLAINT],15580,tiktok,@mardoum,2026-01-02T18:07:52.596312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144657,ديروا لكمامة منين تهزو الماكلة باه ما تعمروهاش دفال,11216,Facebook,Restaurant Casa Bella - Draria,2025-08-01T04:49:42.000Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
668950,"Super restaurant, propre, service impeccable , hygiène rien à dire cuisine très agréable très bon parfum sur les ingrédients j’ai beaucoup aimé le fromage grillé et le poulet farci, je recommande vivement à très bientôt !",2985,Google Maps,تاج محل بن عكنون,2025-10-31T11:51:33.046Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800036,Peut-être a 1000Da c’est acceptable mais 1500 lahbaaaaaaal,911,instagram,hichamcookgrill,2025-07-27T18:10:21.000Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406822,C’est vraiment magnifique service machalah makla bnina w propre et mm l’ endroit est calme,45732,tiktok,@moodz_oran,2026-01-02T20:16:18.865198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537901,فيه بنة صرف ولقراتوار,41858,tiktok,@street_food,2026-01-02T19:57:52.698757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
800046,the best  [APPRECIATION],51612,tiktok,@mfood.plus,2026-01-02T21:00:15.420790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537903,حنا في وهران ناكلوه بكيردو,73634,tiktok,@pont_hydra,2026-01-02T22:14:00.132666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931118,c où exactement?,69808,tiktok,@chtibo_oran,2026-01-02T21:58:34.963708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406837,"Je suis vraiment déçue par mon expérience. J’ai commandé un wok et il n’y avait que 4 crevettes, en plus elles n’étaient pas bien cuites. J’ai également demandé un supplément fromage, facturé 450 DA, et la quantité était vraiment minime Le rapport qualité-prix n’est pas du tout satisfaisant. C’est dommage, car à ce prix-là on s’attend à beaucoup mieux. Les serveurs sont gentils Je ne reviendrai plus khsara j’ai pas pris le plat en photo ‍",6481,Google Maps,Restaurant À Petit Feu,2025-12-15T13:18:52.936Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275768,"Bon restaurant, on avons été bien accueilli et service au top C'était très bon la salade, les plats, les pâtes. et le coulant au chocolat Juste la crème brûlée était pas top",4688,Google Maps,Hicham cook pizza pasta,2024-08-04T23:46:31.304Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275776,escargots au beurre maître d'hôtel  [BOUFFE],73398,tiktok,@pont_hydra,2026-01-02T22:13:54.199641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537920,Grave benin mais les chaises dyalo mal l’aise,39522,tiktok,@le_1675,2026-01-02T19:42:31.954336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406850,خليل رحماني مشكل الخلعه اتنحي الفايده انتاع الدجاج,10452,Facebook,Dz Forest Restaura,2025-10-13T05:58:11.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
537922,le top,25316,tiktok,@lovers_grill,2026-01-02T18:33:43.549940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668994,بارك الله بارك الله  [APPRECIATION],55886,tiktok,@mfood.annaba,2026-01-02T21:14:13.045519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
668997,Saint Benito . La. meilleur pêcherie du Vraie poisson,13379,Facebook,Restaurant San Benito,2025-12-16T22:05:39.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800069,mais c'est trop cher les prix 5 étoile,35942,tiktok,@sinai,2026-01-02T19:28:29.949931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537927,هذا الكومنتار للجالية نتاعنا كل هذا ب €20,8943,Facebook,Dz Forest Restaura,2025-10-13T18:09:03.000Z,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
144715,يعطيكم الصحة,8402,Google Maps,American Burger Factory,2024-02-27T13:53:59.958Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
275794,مع الأسف كلينا عندو البنة صفر ناقص ملح ناقص التتبيل,19862,tiktok,@sultan,2026-01-02T18:17:24.231533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537945,boycotte,40962,tiktok,@kfc,2026-01-02T19:49:46.131866,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
669019,وش من ولاية ؟,55698,tiktok,@mfood.annaba,2026-01-02T21:14:06.968830,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537948,الحمد الله  [APPRECIATION],64882,tiktok,@restaurant_marisco,2026-01-02T21:37:50.542873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
800105,Jojo Abdo Bouz بغابة بن مراد برج الكيفان وهذا هو الموقع https://maps. app. goo. gl/TJSKoH1ae6Mn7c9f9? g_st=ac,9209,Facebook,Dz Forest Restaura,2025-10-16T17:57:47.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
800108,"j'ai pas dutt aimé, ni acceuil, ni bouffe. Ça n'en vaut pas la peine",71682,tiktok,@opium,2026-01-02T22:10:08.991112,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537971,عمي حسان كنجي عندك تفطر معايا دبر. راسك,11880,Facebook,Restaurant San Benito,2025-07-26T17:39:48.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
275829,قسنطينية ونموت على عنابة أقرب ولاية لقلبي يجمعني بيها غير الخير والذكريات الجميلة ياحسرا على الايام لوكان ترجع عايشة في اروبا بصح بلادي أجمل حلاوتها وحدها  [COMPLAINT],58860,tiktok,@maestro_dz13,2026-01-02T21:21:20.566506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
406903,INCROYABLE tout était bon et l’accueil très très gentil,6572,Google Maps,Restaurant À Petit Feu,2025-08-21T21:26:00.931Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144763,C’est très beau,26696,tiktok,@labelladalger16,2026-01-02T18:37:04.993544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275857,كليت عندو البارح والله ملي خرجت وانا بالاسهال و وجع البطن! حذاري حذاري خديت طبق إسكندر كباب ربما اللحم مكانش مليح والله راني في حالة Hier j'ai mangé chez eux Plat iskender kebab Walah 1/2 h depuis que je suis sortie j'ai commencé à avoir très mal au ventre. diarrhée aiguë ! Faites attention,5930,Google Maps,Casbah Istanbul,2025-01-26T18:34:48.752Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669075,محتوى روعة ربي يوفقك,52254,tiktok,@uncles_burger_dz,2026-01-02T21:03:28.152404,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538005,Je pense pas c est juste pour atterrir là clientèles une fois sur place tous change.,11954,Facebook,Restaurant San Benito,2025-10-13T17:28:31.000Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144828,L adresse exacte je veux venir,27592,tiktok,@thala,2026-01-02T18:44:51.305833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931261,الله يعاونكم ويقدركم خوتي ليزارتيس,45854,tiktok,@ifood_31,2026-01-02T20:18:07.968472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
931270,اني راح نطل علييك في عنابة علاجالك انتا [APPRECIATION],50304,tiktok,@quick_bite,2026-01-02T20:59:16.814027,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
538063,Thala c est une fontaine,27690,tiktok,@thala,2026-01-02T18:45:01.884469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144864,روحي اتحجبي واستغفري ربي وبركاي من التبهديلة اللي راكي دايرتها لولديك,13220,Facebook,Restaurant San Benito,2025-10-13T07:04:20.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144870,"- Endroit Sympa - Nourriture Normal 3/10, rien de fameux",8691,Google Maps,American Burger Factory,2021-09-13T16:03:29.886Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407016,تالة في بجاية c'est la fontaine,27594,tiktok,@thala,2026-01-02T18:44:57.723026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144882,ناكل عندكم الله يبارك عليكم وعلي المعاملة الجميلة,41000,tiktok,@derby.food,2026-01-02T19:50:05.693622,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
931315,Sincèrement j'ai vrm aimé ! Bon Accueil et service propre en plus de ça les serveurs sont très sympatiques Les tacos et burgers sont très bon nous avons bien appréciés j'enlève juste une étoile pour le temps d'attente,8690,Google Maps,American Burger Factory,2021-09-14T08:11:38.673Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800248,Je ne le recommande pas. Les grilles sont vieilles et le goût est mauvais. 16/04/2025,5207,Google Maps,قصبة اسطنبول,2025-04-18T08:13:55.294Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144889,"tres bon restaurant accueil et service, mais les prix sont exagérés",13922,tiktok,@le_dauphin_restaurant,2026-01-02T18:00:51.463449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407035,حرام عليك,11632,Facebook,Restaurant San Benito,2025-08-17T03:23:35.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
538111,"Un client n'est pas satisfait. Honnêtement c'était pas a l'hauteur, vous avons commande deux plats avec la viande "" noisette d'agneau et côtes de bœuf"", premièrement la noisette n'était pas cuit ( j'ai montré a la personne de l'accueil, il était d'accord que c'était pas cuit ) des que il a pris le plat pour le cuir une dernière fois. par rapport le côtes une partie mal cuite et une partie trop cuite, on arrive ou dessert j'ai pris un tiramisu , alors pour moi c pas un dessert parce que la crème a était fondu, les boudoirs trompu dans le café à un point en dirait que je bois du café il n'était as équilibre du tout. NB: avant de la visite je me disait finalement il aura un endroit pour déguster quelque chose de bon mois cette impression est disparu. je vous souhaite tout le courage.",2436,Google Maps,HichamCook Grill House,2024-08-30T17:40:08.155Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931341,Mon rêve [APPRECIATION],18602,tiktok,@helena,2026-01-02T18:16:14.600342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
931345,الدزاير كامل راه حاطها فالحانوت,35530,tiktok,@sinai,2026-01-02T19:28:15.389427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
931353,Un super bon repas dans un endroit trop beau ! On a passé un super moment avec les amis. Un grand merci à Abdou et Adem pour l’accueil et le service au top. Merci beaucoup,7011,Google Maps,American Burger Factory,2025-07-12T01:08:08.515Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800286,الله يبارك ربي يرزقني و يرزق كل واحد جاز على هذا الفيديو و. تشهى,32304,tiktok,@restaurant_gizay,2026-01-02T19:15:25.042074,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
538143,Mille sapori,59606,tiktok,@maestro_dz13,2026-01-02T21:21:37.792066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
407076,"Excellent restaurant, des années qu'on y va en famille et toujours cette même note d'excellence. Bonne continuation.",5598,Google Maps,Casbah Istanbul القصبة اسطنبول,2023-03-03T17:37:18.800Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931369,باسم الله متعرفيهاش,72628,tiktok,@pont_hydra,2026-01-02T22:13:27.539865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
538153,vive la viande d âne,44530,tiktok,@dzforestrestaurants,2026-01-02T20:11:55.384171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276011,bateau cassé bourdj el kifan [APPRECIATION],22682,tiktok,@le_perchoir,2026-01-02T18:25:10.456093,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931376,"Entre les enfant qui crient et le plat qui met une demi heure pour venir je ne savait plus ou mettre la tête. J’ai commander une crème brûlé, j’ai reçu une crème bronzer. Petit + pour les mouches qui se sont délecté de mon plat avec moi, un réel plaisir. A noté que le décor était plutôt joli j’ai pu contemplé un joli VTT accroché au mur. Les pâtes au saumon ont un peu relevé le goût. Je ne recommande pas en plus les prix étaient exorbitants",4247,Google Maps,هشام كوك بيتزا,2024-08-13T04:14:58.365Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800308,Bonneuil on et la,25342,tiktok,@lovers_grill,2026-01-02T18:33:44.283992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
407093,سعر خيالي,43942,tiktok,@dzforestrestaurants,2026-01-02T20:11:33.052622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800314,روح ربي ساهل عليك روح,10258,Facebook,Dz Forest Restaura,2025-10-29T22:23:42.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
407099,يا لطيف الأكل صار حلم الجزائريين,11526,Facebook,Restaurant San Benito,2025-07-27T08:36:59.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
800319,خليل رحماني والله غير 500 ألف نشري جاجة و50الف مرڨاز و50 سكالوب و زوج قرع ڨازوز وحميس ب10 آلاف و نزيد نشري ديسير ثلاث أنواع و زوج كيلو بطاطا و يفضلي عرام صرف و نزيدلك الماكلة تاع ريسطو النقى اجيب ربي و خلي الزيت يقلو بها 10 مرات,10651,Facebook,Dz Forest Restaura,2025-10-13T15:48:51.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407112,"Une très bonne expérience culinaire, c’est très bon et les prix sont corrects. personnel professionnel, les lieux sont propres.",6779,Google Maps,American Burger Factory,2025-08-14T20:41:06.233Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144974,تكذبي قوم نتاع الهدرة خاطيكم السياحة,12972,Facebook,Restaurant San Benito,2025-10-13T09:24:22.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
800338,Ki marohtch lyom  [COMPLAINT],36514,tiktok,@seven.times,2026-01-02T19:31:36.116815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
931425,Girlllll I love that  [APPRECIATION],1298,instagram,magnoliacoffeerestaurant,2025-12-07T21:44:58.000Z,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144998,ندي امي لعزيزة هي لي تستاهل تحب الأكل سوري,19464,tiktok,@sultan,2026-01-02T18:17:12.034366,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276080,احلفي تقلشيني قبل,13142,Facebook,Restaurant San Benito,2025-10-13T08:10:29.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
407156,مشي تاعنا مارانا تاع لصواري وزيد البرد,66112,tiktok,@restaurant_mani,2026-01-02T21:47:16.138792,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407160,welah c des bon prix anda excte ?,36782,tiktok,@restaurant.madala,2026-01-02T19:34:38.536923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931448,انا في قالمة مكاش توصيل؟؟ [APPRECIATION],50052,tiktok,@king_food23,2026-01-02T20:58:39.471541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
800379,الواحد كي يكون فالزنقة ويحكمو الجوع ويشم الريحة في عقلو الباطن راه ديجا رسخ فكرة هاديك الحاجة بلي بنينة,41596,tiktok,@street_food,2026-01-02T19:57:47.610708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
800386,لقبايل قع لاكلاص  [APPRECIATION],73228,tiktok,@pont_hydra,2026-01-02T22:13:49.961589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276100,تركيا عشقي,36406,tiktok,@skyistanbuldz,2026-01-02T19:30:56.537101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
538249,machallah j'aime bien le personnage toujours souriant un vrai oranais et bien sûr la cuisine.  [APPRECIATION],68800,tiktok,@cote_oran,2026-01-02T21:57:34.598238,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276113,أعوذ بالله كي شفتك عفت المكلة,13295,Facebook,Restaurant San Benito,2025-10-12T20:24:29.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
931473,مطاعم فاخرة ؟؟؟ و الاكل ربي يجيب ههه,61788,tiktok,@maestro_dz13,2026-01-02T21:26:52.422273,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669333,جيت البارح كومانديتو ناقص فرماج مش حاجة خلاها,51652,tiktok,@mfood.plus,2026-01-02T21:01:24.075527,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800406,أماكن ينصح بزيارتها مع الزوجة,32502,tiktok,@restaurant_iceberg,2026-01-02T19:16:42.938110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276117,عندكم توصيل لبومرداس  [COMPLAINT],2031,instagram,the____bakery,2025-08-02T22:15:01.000Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
669341,"It was absolutely delicious, perfect! It just wasn't as full as I ordered. I bought it through the app and I was worried it wouldn't arrive as pictured or like everyone else's orders, but bravo! I truly trust them now.",6643,Google Maps,American Burger said hamdine,2025-11-12T13:51:29.265Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276127,Le couscous en peux le faire aussi avec d autres poissons,57188,tiktok,@_le216_,2026-01-02T21:17:18.845029,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800425,الحيوان لي خدملو الأسم مسلم و لا مسيحي باش دير الصليب فالأسم متنسيش تنبهيه,10426,Facebook,,2025-10-20T02:39:31.000Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
669358,"Trop bon , service rapide , satisfaisant",8283,Google Maps,American Burger Factory,2024-08-14T18:37:32.936Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538289,Restaurant Le chalet très bon endroit pour gâter ceux qu'on aime propre et bonne gastronomie,70252,tiktok,@le_petit_chalet,2026-01-02T22:00:16.570507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931507,il faut boycotter tt simplement,37784,tiktok,@kfc,2026-01-02T19:39:21.195870,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
407224,العنوان من فضلكم,9355,Facebook,Dz Forest Restaura,2025-10-17T08:38:17.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800441,في متناول تبون,59932,tiktok,@oscar_restaurant,2026-01-02T21:22:07.436082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800461,"Hâte de découvrir cet endroit. Par contre il manque un ""L"" f la plaque du fastfood",1619,instagram,"quesadillasbk
",2025-06-09T18:07:37.000Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538323,Il est nécessaire de s'organiser car tu attends plus d'une heure pour prendre ton repas alors que les livreurs n'attendent que 10 minutes.,45496,tiktok,@budz,2026-01-02T20:16:00.447717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669401,C’est bien et fort,67498,tiktok,@bladi_oran,2026-01-02T21:51:48.096322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931551,Va refaire ta racine tu es moche et couvre tes cheveux,13037,Facebook,Restaurant San Benito,2025-10-13T14:38:45.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
931555,يطيبو بالبترول,42474,tiktok,@street_food,2026-01-02T19:58:08.773026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276198,واه كليت عندهم الله يبارك الماكلة بنينا وسارفيس ماشاءالله ونعاود نولي عندهم  [APPRECIATION],66640,tiktok,@bladi_oran,2026-01-02T21:51:11.463903,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538343,"Beautiful American decor, not so good burgers",5030,Google Maps,Hicham cook pizza pasta,2018-07-23T11:44:56.231Z,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538346,وين بلص,31924,tiktok,@entracte,2026-01-02T19:14:26.999415,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931567,تحيا الجزائر تحيا الجزائر تحيا الجزائر تحيا فلسطين وتحيا غزة العزة [APPRECIATION],71482,tiktok,@dwiretelazz,2026-01-02T22:08:48.271630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
931590,حميد هو القديم,43556,tiktok,@serir_alger,2026-01-02T20:09:21.842415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145160,hada weld Cartier f ANNABA Mohamed il est avec nous en France il a investi au bled c un magnifique endroit je valide et bonne chance mon gars,51498,tiktok,@broaster_chiken,2026-01-02T21:00:00.620387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
407306,Inchallah N'aime khoua et je t'invite que nous deux,11909,Facebook,Restaurant San Benito,2025-10-13T19:05:06.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
407314,"Great pizza in here, the design is very photogenic",4800,Google Maps,Hicham cook pizza pasta,2022-10-03T21:18:10.770Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
