comment_id,ai_out_of_scope,ai_food,ai_service,ai_place,ai_delivery,ai_price,ai_treatment
72200,False,,,,,,
20012,False,,,,,,
60152,False,,,,,,
17658,False,,,,,,
63522,False,,,,,,
1418,False,,,,,,
72350,False,,,,,,
39562,False,appreciation,appreciation,appreciation,,,appreciation
8421,False,appreciation,appreciation,appreciation,,,appreciation
16162,False,,,,,,
18390,False,,,,,,
7271,False,appreciation,appreciation,appreciation,,,appreciation
5331,False,appreciation,appreciation,appreciation,,,appreciation
25432,False,appreciation,appreciation,appreciation,,,appreciation
6117,False,appreciation,appreciation,appreciation,,,appreciation
61394,False,,,,,,
30084,False,,,,,,
52012,False,,,,,,
43770,False,,,,,,
20332,False,,,,,,
49366,False,,,,,,
7244,False,appreciation,,appreciation,,,
8724,False,,,,,,
57548,False,,,,,,
11675,False,,,,,,
29188,False,,,,,,
31330,False,,,,,,
3971,False,appreciation,appreciation,appreciation,,,appreciation
3347,False,,,,,,
22018,False,,,,,,
9848,False,,,,,,
45160,False,,,,,,
13397,False,,,,,,
45090,False,appreciation,appreciation,appreciation,,,appreciation
1818,False,,,,,,
3135,False,appreciation,appreciation,appreciation,,,appreciation
10332,False,,,,,,
2956,False,appreciation,appreciation,appreciation,,,appreciation
6101,False,appreciation,appreciation,appreciation,,,appreciation
21126,False,,,,,,
7738,False,appreciation,appreciation,appreciation,,,
67258,False,,,,,,
33454,False,,,,,,
63026,False,,,,,,
11754,False,,,,,,
25764,False,appreciation,appreciation,appreciation,,,appreciation
23990,False,,,,,,
48122,False,,,,,,
71914,False,,,,,,
61778,False,,,,,,
16810,False,,,,,,
58842,False,,,,,,
5332,False,,,appreciation,,,
59818,False,,,appreciation,,,
9986,False,,,,,,
5892,False,appreciation,appreciation,appreciation,,,appreciation
54522,False,,,,,,
5560,False,appreciation,,appreciation,,,
73246,False,,,,,,
38546,False,,,,,,
10429,False,,,,,,
31668,False,,,,,,
33976,False,,,,,,
73804,False,,,,,,
5340,False,appreciation,,appreciation,,,
65662,False,,,,,,
69484,False,appreciation,appreciation,appreciation,,,appreciation
36190,False,appreciation,appreciation,appreciation,,,appreciation
40706,False,,,,,,
71972,False,,,,,,
44254,False,,,,,,
3857,False,appreciation,appreciation,appreciation,,,appreciation
57024,False,appreciation,appreciation,appreciation,,,appreciation
43960,False,,,,,,
56616,False,,,,,,
26144,False,,,appreciation,,,
73618,False,,,,,,
57308,False,,,,,,
60222,False,,,,,,
13896,False,,,,,,
3197,False,,,,,,
5502,False,appreciation,appreciation,appreciation,,,appreciation
16294,False,,,,,,
29614,False,,,,,,
8316,False,,,,,,
8136,False,appreciation,appreciation,appreciation,,,appreciation
9658,False,appreciation,appreciation,appreciation,,,appreciation
6901,False,appreciation,appreciation,appreciation,,,appreciation
14462,False,appreciation,appreciation,appreciation,,,appreciation
5825,False,appreciation,appreciation,appreciation,,,appreciation
44494,False,,,,,,
10931,False,,,,,,
35008,False,appreciation,appreciation,appreciation,,,appreciation
11299,False,,,,,,
29682,False,,,,,,
12901,False,,,,,,
19394,False,,,,,,
63136,False,,,,,,
72316,False,,,,,,
13003,False,,,,,,
6589,False,appreciation,appreciation,appreciation,,,appreciation
72400,False,,,,,,
33042,False,,,,,,
3327,False,,,,,,
51960,False,,,,,,
14260,False,,,,,,
72536,False,,,,,,
68652,False,,,,,,
5714,False,appreciation,appreciation,appreciation,,,appreciation
21072,False,,,,,,
56580,False,,,,,,
11608,False,,,,,,
9622,False,,,,,,
42466,False,,,,,,
14228,False,,,,,,
4264,False,appreciation,appreciation,appreciation,,,appreciation
70946,False,,,,,,
3402,False,appreciation,appreciation,appreciation,,,appreciation
41588,False,,,,,,
1294,False,,,,,,
8357,False,appreciation,,appreciation,,,
6011,False,appreciation,appreciation,appreciation,,,appreciation
72208,False,appreciation,appreciation,appreciation,,,appreciation
13615,False,,,,,,
27938,False,,,,,,
1669,False,,,,,,
19588,False,,,,,,
62694,False,,,,,,
36534,False,,,,,,
11388,False,,,,,,
4080,False,appreciation,appreciation,appreciation,,,appreciation
44928,False,,,,,,
10773,False,,,,,,
7949,False,,,appreciation,,,
37942,False,,,,,,
8856,False,appreciation,appreciation,appreciation,,,appreciation
7774,False,appreciation,appreciation,appreciation,,,appreciation
18286,False,,,,,,
15192,False,,,,,,
18146,False,,,,,,
21804,False,appreciation,appreciation,appreciation,,,appreciation
9977,False,,,,,,
38610,False,,,,,,
29424,False,,,,,,
42720,False,,,,,,
4501,False,,,,,,
53786,False,,,,,,
22264,False,,,,,,
45048,False,,,,,,
6210,False,appreciation,appreciation,appreciation,,,appreciation
52252,False,,,,,,
3374,False,appreciation,appreciation,appreciation,,,appreciation
85,False,,,,,,
22220,False,,,,,,
5900,False,appreciation,appreciation,appreciation,,,appreciation
58946,False,,,,,,
10583,False,,,,,,
16660,False,,,,,,
61874,False,,,,,,
33140,False,,,,,,
8681,False,,,,,,
33396,False,,,,,,
73326,False,,,,,,
2454,False,appreciation,appreciation,appreciation,,,appreciation
7824,False,,,,,,
24666,False,,,,,,
56412,False,,,,,,
2702,False,,,,,,
36634,False,,,,,,
4793,False,appreciation,appreciation,appreciation,,,appreciation
6839,False,appreciation,appreciation,appreciation,,,appreciation
38216,False,,,,,,
13548,False,,,,,,
30698,False,,,,,,
14478,False,appreciation,appreciation,appreciation,,,appreciation
6875,False,appreciation,appreciation,appreciation,,,appreciation
55102,False,,,,,,
29380,False,,,,,,
6211,False,appreciation,appreciation,appreciation,,,appreciation
4511,False,appreciation,appreciation,appreciation,,,appreciation
2063,False,,,,,,
13014,False,,,,,,
37164,False,,,,,,
70188,False,,,,,,
42104,False,,,,,,
29340,False,,,,,,
56272,False,,,,,,
55950,False,,,,,,
64002,False,appreciation,appreciation,appreciation,,,appreciation
1875,False,,,,,,
66874,False,,,,,,
52352,False,,,,,,
63546,False,,,,,,
41500,False,,,,,,
10163,False,,,,,,
547,False,,,,,,
72546,False,appreciation,appreciation,appreciation,,,appreciation
2459,False,appreciation,appreciation,appreciation,,,appreciation
4966,False,,,,,,
24454,False,,,,,,
11927,False,,,,,,
36952,False,,,,,,
26790,False,,,,,,
7601,False,appreciation,appreciation,appreciation,,,appreciation
5311,False,,,,,,
7268,False,appreciation,appreciation,appreciation,,,appreciation
27562,False,,,,,,
12431,False,,,,,,
14354,False,,,,,,
784,False,,,,,,
11694,False,appreciation,appreciation,appreciation,,,appreciation
69462,False,appreciation,appreciation,appreciation,,,appreciation
10029,False,,,,,,
27110,False,,,,,,
9828,False,,,,,,
6235,False,,,,,,
32860,False,,,,,,
51748,False,,,,,,
44024,False,,,,,,
8624,False,appreciation,appreciation,appreciation,,,appreciation
40372,False,,,,,,
9446,False,,,,,,
2860,False,appreciation,appreciation,appreciation,,,appreciation
23718,False,,,,,,
19210,False,,,,,,
36994,False,,,,,,
52190,False,,,,,,
12399,False,,,,,,
8098,False,appreciation,appreciation,appreciation,,,appreciation
5639,False,appreciation,appreciation,appreciation,,,appreciation
23296,False,,,,,,
4638,False,appreciation,appreciation,appreciation,,,appreciation
8300,False,,,,,,
8836,False,,,,,,
597,False,,,,,,
6312,False,appreciation,appreciation,appreciation,,,appreciation
52804,False,,,,,,
26746,False,,,,,,
4567,False,,,,,,
25664,False,appreciation,appreciation,appreciation,,,appreciation
28158,False,,,,,,
4833,False,appreciation,,appreciation,,,
28826,False,,,,,,
20348,False,appreciation,appreciation,appreciation,,,appreciation
8588,False,appreciation,appreciation,appreciation,,,appreciation
11198,False,,,,,,
4067,False,appreciation,,appreciation,,,
5891,False,appreciation,appreciation,appreciation,,,appreciation
10982,False,,,,,,
8281,False,appreciation,appreciation,appreciation,,,appreciation
65484,False,,,,,,
65872,False,appreciation,,appreciation,,,
67552,False,,,,,,
10507,False,,,,,,
11813,False,,,,,,
2718,False,appreciation,appreciation,appreciation,,,appreciation
46884,False,,,,,,
68908,False,,,,,,
10743,False,,,,,,
3482,False,,,,,,
7421,False,appreciation,appreciation,appreciation,,,appreciation
42534,False,,,,,,
56890,False,,,,,,
28796,False,,,,,,
6240,False,,,,,,
18670,False,,,,,,
29212,False,,,,,,
53072,False,,,,,,
1013,False,appreciation,appreciation,appreciation,,,appreciation
57404,False,,,,,,
36900,False,,,,,,
61498,False,,,,,,
14816,False,appreciation,appreciation,appreciation,,,appreciation
37814,False,,,,,,
73738,False,,,,,,
6869,False,appreciation,appreciation,appreciation,,,appreciation
40980,False,,,,,,
11469,False,,,,,,
47126,False,,,,,,
73654,False,appreciation,appreciation,appreciation,,,appreciation
53702,False,,,,,,
39890,False,,,,,,
6439,False,appreciation,,appreciation,,,
37546,False,,,,,,
16276,False,,,,,,
50084,False,,,,,,
795,False,,,,,,
12985,False,,,,,,
64142,False,,,,,,
2533,False,,,appreciation,,,
3755,False,appreciation,appreciation,appreciation,,,appreciation
11891,False,,,,,,
630,False,,,,,,
44606,False,,,,,,
64154,False,,,,,,
72666,False,,,,,,
64014,False,appreciation,,appreciation,,,
4719,False,appreciation,appreciation,appreciation,,,appreciation
36140,False,,,appreciation,,,
1789,False,,,,,,
47288,False,,,,,,
53478,False,,,,,,
4626,False,,,,,,
36868,False,,,,,,
11507,False,,,,,,
66376,False,appreciation,appreciation,appreciation,,,appreciation
35514,False,,,,,,
12734,False,,,,,,
26158,False,,,,,,
15218,False,,,,,,
12871,False,,,,,,
43110,False,,,,,,
3734,False,appreciation,appreciation,appreciation,,,appreciation
26286,False,appreciation,appreciation,appreciation,,,appreciation
147,False,,,,,,
4797,False,appreciation,appreciation,appreciation,,,appreciation
43938,False,,,,,,
68782,False,,,,,,
20692,False,,,,,,
6338,False,,,,,,
55312,False,,,,,,
13168,False,,,,,,
16350,False,,,,,,
39686,False,,,,,,
49082,False,,,,,,
42228,False,,,,,,
4073,False,appreciation,appreciation,appreciation,,,appreciation
36530,False,,,,,,
25286,False,,,,,,
7503,False,appreciation,appreciation,appreciation,,,appreciation
12999,False,,,,,,
21800,False,appreciation,appreciation,appreciation,,,appreciation
2744,False,,,appreciation,,,
13455,False,,,,,,
9229,False,,,,,,
1590,False,,,,,,
44144,False,,,,,,
72060,False,,,,,,
10153,False,,,,,,
34916,False,,,,,,
27090,False,,,,,,
62578,False,,,,,,
50936,False,appreciation,appreciation,appreciation,,,appreciation
7483,False,,,,,,
8858,False,appreciation,appreciation,appreciation,,,appreciation
45038,False,,,,,,
1122,False,,,,,,
61050,False,,,,,,
6794,False,appreciation,appreciation,appreciation,,,appreciation
2710,False,,,,,,
11363,False,,,,,,
17470,False,,,,,,
5528,False,appreciation,appreciation,appreciation,,,appreciation
58294,False,,,,,,
36332,False,,,,,,
12085,False,,,,,,
341,False,,,,,,
44170,False,,,,,,
13712,False,,,,,,
68174,False,,,,,,
62570,False,,,,,,
6702,False,appreciation,appreciation,appreciation,,,appreciation
5796,False,appreciation,appreciation,appreciation,,,appreciation
16076,False,,,,,,
1813,False,,,,,,
8222,False,appreciation,appreciation,appreciation,,,appreciation
13073,False,,,,,,
36638,False,,,,,,
47974,False,,,,,,
4834,False,appreciation,appreciation,appreciation,,,appreciation
20702,False,appreciation,,appreciation,,,
11570,False,,,,,,
1998,False,,,appreciation,,,
12380,False,,,,,,
56456,False,,,,,,
55200,False,,,,,,
9029,False,appreciation,appreciation,appreciation,,,appreciation
4118,False,appreciation,appreciation,appreciation,,,appreciation
4337,False,appreciation,appreciation,appreciation,,,appreciation
7188,False,appreciation,appreciation,appreciation,,,appreciation
9525,False,,,,,,
3278,False,,,,,,
7370,False,appreciation,appreciation,appreciation,,,appreciation
9211,False,appreciation,appreciation,appreciation,,,appreciation
60958,False,,,,,,
64322,False,,,,,,
4196,False,appreciation,appreciation,appreciation,,,appreciation
3795,False,appreciation,appreciation,appreciation,,,appreciation
37508,False,appreciation,,appreciation,,,
72326,False,,,,,,
619,False,appreciation,appreciation,appreciation,,,appreciation
58346,False,,,,,,
2467,False,appreciation,appreciation,appreciation,,,appreciation
2536,False,appreciation,appreciation,appreciation,,,appreciation
51530,False,,,,,,
10717,False,,,,,,
67274,False,,,,,,
27200,False,,,,,,
12233,False,,,,,,
50974,False,,,,,,
30538,False,,,,,,
57922,False,,,,,,
6686,False,appreciation,appreciation,appreciation,,,appreciation
45100,False,,,,,,
45828,False,appreciation,,appreciation,,,
7555,False,appreciation,,appreciation,,,
58874,False,,,,,,
38438,False,,,,,,
30124,False,,,,,,
38880,False,,,,,,
52926,False,,,,,,
8061,False,appreciation,appreciation,appreciation,,,appreciation
62608,False,,,,,,
9309,False,,,,,,
32956,False,,,,,,
18182,False,,,,,,
40416,False,,,,,,
58132,False,appreciation,appreciation,appreciation,,,appreciation
9873,False,,,,,,
41602,False,,,,,,
52890,False,,,,,,
73542,False,,,,,,
12628,False,,,,,,
420,False,,,,,,
3530,False,appreciation,appreciation,appreciation,,,appreciation
1544,False,,,,,,
7533,False,,,appreciation,,,
69690,False,,,,,,
36340,False,,,,,,
1447,False,,,,,,
60258,False,,,,,,
65804,False,,,,,,
53704,False,,,,,,
8048,False,,,,,,
18468,False,,,,,,
13462,False,,,,,,
670,False,,,,,,
2542,False,,,,,,
12368,False,,,,,,
68636,False,,,,,,
35132,False,,,,,,
4837,False,appreciation,appreciation,appreciation,,,appreciation
54798,False,appreciation,,appreciation,,,
30326,False,,,,,,
59038,False,,,,,,
11920,False,,,,,,
26766,False,appreciation,appreciation,appreciation,,,appreciation
1702,False,appreciation,,appreciation,,,
56214,False,,,,,,
40004,False,,,,,,
73524,False,,,,,,
36962,False,,,,,,
37150,False,,,,,,
17724,False,,,,,,
13833,False,,,,,,
4828,False,appreciation,appreciation,appreciation,,,appreciation
62056,False,,,,,,
3223,False,,,,,,
21608,False,,,,,,
13555,False,,,,,,
18260,False,,,,,,
11803,False,,,,,,
6659,False,,,,,,
10016,False,,,,,,
9113,False,,,,,,
26578,False,,,,,,
7444,False,appreciation,,appreciation,,,
26548,False,,,,,,
8625,False,appreciation,appreciation,appreciation,,,appreciation
13916,False,,,,,,
9373,False,,,,,,
60772,False,,,,,,
7030,False,appreciation,appreciation,appreciation,,,appreciation
7541,False,appreciation,appreciation,appreciation,,,appreciation
9844,False,,,appreciation,,,
42302,False,,,,,,
30112,False,,,,,,
71592,False,appreciation,appreciation,appreciation,,,appreciation
5467,False,,,,,,
20480,False,,,,,,
17140,False,,,,,,
2481,False,,,,,,
48078,False,,,,,,
22552,False,appreciation,appreciation,appreciation,,,appreciation
73766,False,,,,,,
27742,False,,,,,,
3405,False,appreciation,appreciation,appreciation,,,appreciation
30170,False,,,,,,
40966,False,,,,,,
234,False,,,,,,
71022,False,,,,,,
38992,False,,,,,,
1887,False,appreciation,,appreciation,,,
62248,False,,,,,,
73120,False,,,,,,
1261,False,,,,,,
10568,False,,,,,,
25338,False,appreciation,appreciation,appreciation,,,appreciation
9627,False,,,appreciation,,,
17326,False,,,,,,
11897,False,,,,,,
50340,False,,,,,,
12310,False,,,,,,
56710,False,,,,,,
40514,False,,,,,,
20190,False,,,,,,
67480,False,,,,,,
11511,False,,,,,,
73590,False,,,,,,
8592,False,appreciation,appreciation,appreciation,,,appreciation
10926,False,,,,,,
57306,False,,,,,,
18322,False,,,,,,
29240,False,,,,,,
7707,False,appreciation,appreciation,appreciation,,,appreciation
2000,False,,,appreciation,,,
7274,False,appreciation,,appreciation,,,
6260,False,appreciation,appreciation,appreciation,,,appreciation
21790,False,appreciation,appreciation,appreciation,,,appreciation
6918,False,,,,,,
799,False,,,,,,
617,False,,,,,,
12716,False,,,,,,
31822,False,,,,,,
30596,False,,,,,,
13706,False,,,,,,
36736,False,appreciation,,appreciation,,,
14894,False,appreciation,appreciation,appreciation,,,appreciation
20998,False,,,,,,
60318,False,,,,,,
2763,False,appreciation,appreciation,appreciation,,,appreciation
6105,False,,,appreciation,,,
22736,False,,,,,,
5460,False,appreciation,appreciation,appreciation,,,appreciation
2283,False,appreciation,appreciation,appreciation,,,appreciation
7416,False,appreciation,appreciation,appreciation,,,appreciation
13599,False,,,,,,
4181,False,,,,,,
24664,False,,,,,,
16698,False,,,,,,
63952,False,,,appreciation,,,
21760,False,,,,,,
7659,False,,,,,,
58248,False,,,,,,
42524,False,,,,,,
13034,False,,,,,,
21718,False,,,,,,
45112,False,,,,,,
52894,False,,,,,,
58958,False,,,,,,
50948,False,,,,,,
4283,False,,,,,,
14174,False,,,,,,
382,False,,,,,,
6251,False,appreciation,appreciation,appreciation,,,appreciation
53162,False,,,,,,
12658,False,,,,,,
1050,False,appreciation,appreciation,appreciation,,,appreciation
58310,False,,,,,,
6205,False,,,,,,
5004,False,appreciation,appreciation,appreciation,,,appreciation
13722,False,,,,,,
66992,False,,,,,,
46500,False,,,,,,
12983,False,,,,,,
56510,False,,,,,,
38712,False,,,,,,
5385,False,,,,,,
8413,False,appreciation,appreciation,appreciation,,,
31836,False,,,,,,
49118,False,appreciation,appreciation,appreciation,,,appreciation
12408,False,,,,,,
51508,False,,,,,,
4736,False,,,,,,
22770,False,,,,,,
8204,False,appreciation,,appreciation,,,
44828,False,,,,,,
43884,False,,,,,,
26256,False,,,,,,
26432,False,,,,,,
37768,False,,,,,,
43904,False,,,,,,
4965,False,,,,,,
4916,False,appreciation,appreciation,appreciation,,,appreciation
58636,False,,,,,,
45156,False,,,,,,
26086,False,appreciation,appreciation,appreciation,,,appreciation
13430,False,,,,,,
21516,False,,,,,,
53812,False,,,,,,
2388,False,,,,,,
10753,False,,,,,,
9521,False,,,,,,
4507,False,appreciation,appreciation,appreciation,,,appreciation
4699,False,appreciation,appreciation,appreciation,,,appreciation
65862,False,,,,,,
8082,False,appreciation,appreciation,appreciation,,,appreciation
57032,False,appreciation,appreciation,appreciation,,,appreciation
9913,False,,,,,,
55784,False,,,,,,
50842,False,,,,,,
26308,False,,,,,,
4145,False,,,,,,
6720,False,appreciation,appreciation,appreciation,,,appreciation
72358,False,,,,,,
41546,False,,,,,,
8472,False,,,,,,
68604,False,,,,,,
47950,False,,,,,,
20264,False,,,appreciation,,,
8208,False,,,,,,
35068,False,,,,,,
68408,False,,,,,,
65184,False,,,,,,
1233,False,,,,,,
41748,False,,,,,,
7997,False,appreciation,appreciation,appreciation,,,appreciation
31356,False,,,,,,
10923,False,,,,,,
5841,False,,,,,,
71528,False,,,,,,
57342,False,,,,,,
48312,False,,,,,,
68940,False,,,,,,
17834,False,,,,,,
59150,False,,,,,,
35136,False,appreciation,appreciation,appreciation,,,appreciation
67450,False,,,,,,
1661,False,,,,,,
9713,False,,,,,,
40596,False,appreciation,appreciation,appreciation,,,appreciation
12385,False,,,,,,
8906,False,,,,,,
1293,False,,,appreciation,,,
25188,False,,,,,,
9007,False,,,,,,
64518,False,,,,,,
55706,False,,,,,,
42184,False,,,,,,
2923,False,,,,,,
1502,False,,,,,,
12144,False,,,,,,
42830,False,,,,,,
11751,False,,,,,,
21084,False,,,,,,
53706,False,,,,,,
20504,False,,,,,,
32832,False,appreciation,appreciation,appreciation,,,appreciation
13581,False,,,,,,
30586,False,,,,,,
8282,False,appreciation,appreciation,appreciation,,,appreciation
5619,False,,,,,,
22160,False,,,,,,
21612,False,,,appreciation,,,
19138,False,,,,,,
64950,False,,,,,,
28008,False,,,,,,
1968,False,,,,,,
42510,False,,,,,,
6472,False,,,,,,
49192,False,,,,,,
3602,False,appreciation,appreciation,appreciation,,,appreciation
53948,False,,,,,,
33316,False,,,,,,
15274,False,,,,,,
25198,False,,,,,,
9410,False,,,,,,
57044,False,,,,,,
29708,False,,,,,,
60744,False,,,,,,
3646,False,appreciation,appreciation,appreciation,,,appreciation
24886,False,,,,,,
28874,False,,,,,,
49942,False,,,,,,
43688,False,,,,,,
65130,False,,,,,,
10326,False,,,,,,
8428,False,appreciation,appreciation,appreciation,,,appreciation
522,False,appreciation,appreciation,appreciation,,,
44470,False,appreciation,appreciation,appreciation,,,appreciation
13729,False,,,,,,
7452,False,appreciation,appreciation,appreciation,,,appreciation
3055,False,appreciation,appreciation,appreciation,,,appreciation
4480,False,,,,,,
73044,False,,,,,,
10553,False,,,,,,
39698,False,,,,,,
4561,False,,,,,,
9276,False,,,,,,
5687,False,,,,,,
9673,False,,,,,,
61202,False,,,,,,
53614,False,,,,,,
61268,False,,,,,,
7931,False,appreciation,appreciation,appreciation,,,appreciation
66370,False,,,,,,
25138,False,appreciation,,appreciation,,,
32172,False,,,,,,
72136,False,,,,,,
11267,False,,,,,,
33426,False,,,,,,
30860,False,,,,,,
4440,False,,,,,,
11404,False,,,,,,
3221,False,appreciation,,appreciation,,,
4528,False,,,,,,
5221,False,appreciation,appreciation,appreciation,,,appreciation
4472,False,appreciation,appreciation,appreciation,,,appreciation
9269,False,,,,,,
50874,False,,,,,,
14668,False,,,,,,
1912,False,,,,,,
58834,False,,,,,,
8060,False,,,,,,
23984,False,appreciation,appreciation,appreciation,,,appreciation
73368,False,appreciation,appreciation,appreciation,,,appreciation
22100,False,,,,,,
61786,False,appreciation,appreciation,appreciation,,,appreciation
7806,False,appreciation,appreciation,appreciation,,,appreciation
45134,False,appreciation,appreciation,appreciation,,,appreciation
11322,False,,,,,,
34048,False,appreciation,appreciation,appreciation,,,appreciation
7089,False,,,,,,
5818,False,,,,,,
33442,False,,,,,,
43962,False,,,,,,
67436,False,,,,,,
48342,False,,,,,,
20686,False,,,,,,
30086,False,,,,,,
39042,False,,,,,,
39088,False,,,,,,
40462,False,,,,,,
54488,False,,,,,,
2666,False,,,,,,
13752,False,,,,,,
9163,False,,,appreciation,,,
10046,False,,,appreciation,,,
73380,False,,,,,,
6608,False,appreciation,,appreciation,,,
10522,False,,,,,,
3031,False,,,,,,
32226,False,,,,,,
66094,False,,,,,,
48044,False,,,,,,
19148,False,,,,,,
55332,False,,,,,,
9021,False,,,,,,
9635,False,,,,,,
8581,False,appreciation,appreciation,appreciation,,,appreciation
6633,False,appreciation,appreciation,appreciation,,,appreciation
25762,False,appreciation,appreciation,appreciation,,,appreciation
5663,False,,,,,,
6613,False,appreciation,appreciation,appreciation,,,appreciation
2142,False,,,,,,
5760,False,appreciation,appreciation,appreciation,,,appreciation
7642,False,,,,,,
3898,False,,,,,,
5509,False,,,,,,
37074,False,,,,,,
2311,False,,,,,,
42332,False,,,,,,
20674,False,,,,,,
32872,False,,,,,,
5596,False,,,,,,
4806,False,,,,,,
25794,False,appreciation,appreciation,appreciation,,,appreciation
10505,False,,,,,,
63534,False,,,,,,
2603,False,appreciation,appreciation,appreciation,,,appreciation
9400,False,,,,,,
9216,False,,,,,,
20734,False,,,,,,
35894,False,appreciation,,appreciation,,,
10896,False,,,,,,
23436,False,,,,,,
9638,False,,,,,,
13261,False,,,,,,
637,False,,,,,,
923,False,,,,,,
9295,False,,,,,,
20588,False,,,,,,
71722,False,,,,,,
8338,False,,,appreciation,,,
6535,False,appreciation,appreciation,appreciation,,,appreciation
6172,False,appreciation,appreciation,appreciation,,,appreciation
82,False,,,,,,
4179,False,appreciation,appreciation,appreciation,,,appreciation
7316,False,appreciation,appreciation,appreciation,,,appreciation
64342,False,,,,,,
58914,False,,,,,,
21982,False,appreciation,appreciation,appreciation,,,appreciation
20076,False,,,,,,
35562,False,appreciation,appreciation,appreciation,,,appreciation
1380,False,,,,,,
28676,False,,,,,,
40380,False,,,,,,
68638,False,,,,,,
12316,False,appreciation,,appreciation,,,
15708,False,,,,,,
34632,False,,,,,,
34076,False,,,,,,
33710,False,,,,,,
30984,False,,,,,,
58956,False,,,,,,
43838,False,,,,,,
5984,False,appreciation,appreciation,appreciation,,,appreciation
13559,False,,,,,,
47456,False,,,,,,
19844,False,,,,,,
9860,False,,,appreciation,,,
720,False,,,,,,
10218,False,,,,,,
47596,False,,,,,,
842,False,,,,,,
11119,False,,,,,,
39602,False,,,,,,
3317,False,,,,,,
69654,False,appreciation,,appreciation,,,
4884,False,appreciation,appreciation,appreciation,,,appreciation
11180,False,,,,,,
12760,False,,,,,,
56760,False,,,,,,
42862,False,,,,,,
49132,False,,,,,,
1371,False,,,appreciation,,,
59290,False,,,,,,
30950,False,,,,,,
3337,False,appreciation,appreciation,appreciation,,,appreciation
3946,False,,,,,,
810,False,,,,,,
6944,False,,,,,,
20308,False,,,,,,
41884,False,,,,,,
9910,False,,,,,,
16108,False,,,,,,
44140,False,,,,,,
61606,False,,,,,,
17602,False,,,,,,
53926,False,,,,,,
44226,False,,,,,,
66702,False,,,,,,
37886,False,,,,,,
53606,False,,,,,,
4313,False,,,,,,
45556,False,,,,,,
72626,False,,,,,,
10048,False,,,,,,
42732,False,,,,,,
34966,False,,,,,,
10096,False,,,,,,
35826,False,,,,,,
3622,False,,,appreciation,,,
13354,False,,,,,,
65266,False,,,,,,
63720,False,,,,,,
6881,False,appreciation,appreciation,appreciation,,,appreciation
67904,False,,,,,,
17462,False,appreciation,appreciation,appreciation,,,appreciation
21980,False,,,,,,
22476,False,,,,,,
4129,False,appreciation,,appreciation,,,
13578,False,,,,,,
19904,False,,,,,,
68550,False,,,,,,
1797,False,,,,,,
43714,False,,,,,,
34982,False,,,,,,
44804,False,,,,,,
27972,False,,,,,,
53406,False,,,,,,
21234,False,,,,,,
61380,False,,,,,,
12328,False,,,,,,
47380,False,,,,,,
58370,False,,,,,,
45484,False,appreciation,appreciation,appreciation,,,appreciation
11804,False,appreciation,,appreciation,,,
4866,False,,,,,,
37200,False,,,,,,
2357,False,appreciation,appreciation,appreciation,,,
8575,False,,,,,,
6386,False,appreciation,appreciation,appreciation,,,appreciation
69080,False,,,,,,
56008,False,,,appreciation,,,
1896,False,,,,,,
11120,False,,,,,,
9554,False,,,,,,
18616,False,,,,,,
20684,False,,,,,,
66102,False,,,,,,
6786,False,,,,,,
38198,False,,,appreciation,,,
62636,False,,,,,,
48592,False,,,,,,
4570,False,appreciation,appreciation,appreciation,,,appreciation
5814,False,appreciation,appreciation,appreciation,,,appreciation
11979,False,,,,,,
47720,False,,,,,,
687,False,,,,,,
13879,False,,,,,,
12170,False,,,,,,
12344,False,,,,,,
13012,False,,,,,,
1982,False,,,,,,
3789,False,appreciation,appreciation,appreciation,,,appreciation
72554,False,,,,,,
58626,False,,,,,,
5629,False,appreciation,appreciation,appreciation,,,appreciation
32370,False,,,,,,
3413,False,,,,,,
5234,False,appreciation,appreciation,appreciation,,,appreciation
71500,False,appreciation,,appreciation,,,
55096,False,,,,,,
32996,False,appreciation,appreciation,appreciation,,,appreciation
42196,False,,,,,,
6151,False,appreciation,appreciation,appreciation,,,appreciation
42014,False,,,,,,
63396,False,,,,,,
18968,False,,,,,,
29702,False,,,,,,
9129,False,,,,,,
67096,False,,,,,,
55724,False,,,,,,
40378,False,,,,,,
5281,False,appreciation,appreciation,appreciation,,,appreciation
39704,False,,,,,,
10825,False,,,,,,
39738,False,,,,,,
72702,False,,,,,,
4214,False,appreciation,,appreciation,,,
9285,False,,,,,,
436,False,,,,,,
12156,False,,,,,,
8730,False,appreciation,appreciation,appreciation,,,appreciation
27706,False,,,,,,
44522,False,,,,,,
37662,False,,,,,,
3110,False,appreciation,appreciation,appreciation,,,appreciation
13400,False,,,,,,
69514,False,,,,,,
41680,False,,,,,,
4454,False,,,,,,
57220,False,,,,,,
123,False,,,,,,
7998,False,,,,,,
6740,False,appreciation,appreciation,appreciation,,,appreciation
10858,False,,,,,,
11983,False,,,,,,
35858,False,appreciation,appreciation,appreciation,,,appreciation
8582,False,appreciation,appreciation,appreciation,,,appreciation
2964,False,,,,,,
43682,False,,,,,,
4462,False,appreciation,appreciation,appreciation,,,appreciation
5384,False,,,appreciation,,,
27448,False,,,,,,
10294,False,,,,,,
3731,False,appreciation,appreciation,appreciation,,,appreciation
6930,False,appreciation,appreciation,appreciation,,,appreciation
40108,False,,,,,,
45896,False,,,,,,
39622,False,,,,,,
71720,False,,,,,,
