comment_id,final_id,comment_text,platform,source_name,date,likesCount,food,service,place,delivery,price,treatment,out_of_scope,model_prediction,feeling
12053,289674,Adresse?,Facebook,Restaurant San Benito,2025-10-13T16:59:46.000Z,0,,,Inquiry,,,,False,"[""place_inquiry""]",neutral
11827,551944,ماشي كامل 150 الف راه يقول غير هاديك نعطيها برك هي اللي 150 الف,Facebook,Restaurant San Benito,2025-07-28T21:43:38.000Z,0,,,,,Complaint,,False,"[""price_complaint""]",negative
13047,683073,Hadra taa wahran c est amour,Facebook,Restaurant San Benito,2025-10-12T22:50:15.000Z,0,,,,,,,True,[],neutral
13641,683089,مكانش شوية منك,Facebook,Restaurant San Benito,2025-12-31T16:38:08.000Z,0,,,,,,,True,[],neutral
13297,420948,يقلعولك السروال سيدي ماتتعلم ماوالو,Facebook,Restaurant San Benito,2025-10-13T19:53:32.000Z,0,,,,,complaint,,False,"[""price_complaint""]",negative
11943,683165,والله مريض هذاك ميلونج 1500 هههههههههههه,Facebook,Restaurant San Benito,2025-10-17T17:20:24.000Z,0,,,,,Complaint,,False,"[""price_complaint""]",negative
11387,814241,Hajer Hajer في اسبانيا,Facebook,Restaurant San Benito,2025-07-29T18:53:50.000Z,0,,,,,,,True,[],neutral
13290,945341,كاش ميرو ؟؟؟,Facebook,Restaurant San Benito,2025-10-13T05:09:07.000Z,0,,,,,,,True,[],neutral
13434,158925,نقاتك سانبينيطو وليتي تعرفي الحوت,Facebook,Restaurant San Benito,2025-10-26T14:16:37.000Z,0,,,,,,,True,[],neutral
12332,421192,150 تبالي مليحا,Facebook,Restaurant San Benito,2025-10-13T10:56:51.000Z,0,,,,,Appreciation,,False,"[""price_appreciation""]",positive
11485,159117,الله اكبر ربي يكثر الخير وين هذا بش انجي انا والعائلة اعطيني العنوان وشكرا,Facebook,Restaurant San Benito,2025-08-12T16:42:58.000Z,0,,,Inquiry,,,,False,"[""place_inquiry""]",neutral
13853,552403,سيدك لا يريد تقلش,Facebook,Restaurant San Benito,2025-12-16T04:43:04.000Z,0,,,,,,,True,[],neutral
12214,421382,شعب راه حاسب كولش ب 150 هههههه,Facebook,Restaurant San Benito,2025-10-13T20:09:15.000Z,0,,,,,Complaint,,False,"[""price_complaint""]",negative
11831,159404,البلا ب 150والطابلا 150والخبز150ولاصوص 150,Facebook,Restaurant San Benito,2025-07-27T21:58:00.000Z,0,,,,,Complaint,,False,"[""price_complaint""]",negative
11598,290549,تخدم انهار كامل بيش تاكل 50غرام انتاع لقروفاث بي 150الف ، و تهضر او محشمتش ،،،الله لا يعطينا اوجوه كما انتعكم .,Facebook,Restaurant San Benito,2025-08-12T20:15:29.000Z,0,,,,,Complaint,,False,"[""price_complaint""]",negative
12062,552699,قاع بيشري تاع وهران 180ولا 150 فيه كروفات كونجلي,Facebook,Restaurant San Benito,2025-10-13T11:26:27.000Z,0,,,,,Complaint,,False,"[""price_complaint""]",negative
11418,815048,150غير عطيها راك طولت هدي ويلا لقيت وين تعطيها,Facebook,Restaurant San Benito,2025-07-26T20:30:27.000Z,1,,,,,Complaint,,False,"[""price_complaint""]",negative
11964,815148,STP IL Y A DU VIN ROSE' OU PAS?,Facebook,Restaurant San Benito,2025-10-13T00:57:04.000Z,0,,,Inquiry,,,,False,"[""place_inquiry""]",neutral
11808,553019,Kima rah complet ch3al,Facebook,Restaurant San Benito,2025-07-27T23:08:59.000Z,0,,,,,inquiry,,False,"[""price_inquiry""]",neutral
11463,290922,Rachid Système وهران,Facebook,Restaurant San Benito,2025-07-27T00:27:51.000Z,0,,,,,,,True,[],neutral
11591,684181,كونجلي والا فري ؟؟؟,Facebook,Restaurant San Benito,2025-07-28T15:31:45.000Z,0,inquiry,,,,,,False,"[""food_inquiry""]",neutral
13089,422188,Pourquoi tahko rir 3la mkla f l’Algérie,Facebook,Restaurant San Benito,2025-10-29T20:54:31.000Z,0,,,,,,,True,[],neutral
13466,160176,ماعليش تقولي على المحل وين جاي نشوفو كي دايرة هاذ المحنة,Facebook,Restaurant San Benito,2025-12-28T07:38:28.000Z,0,,,Inquiry,,,,False,"[""place_inquiry""]",neutral
13694,291357,جينا عدكم نحيتولنا القش,Facebook,Restaurant San Benito,2025-12-27T19:24:51.000Z,0,,,,,complaint,,False,"[""price_complaint""]",negative
11925,291462,زيدلها كران,Facebook,Restaurant San Benito,2025-10-13T18:02:25.000Z,0,,,,,,,True,[],neutral
12295,684897,كذابين أنا رحت عنده كمونديت شكان داير في فيديو وعلى حساب الأسعار لي قالها كي جيت في لكاس قالي كثر وريتله فيديو قالي قديم وريتله لدات تاع ليوم قالي قديم وعاودو طلعوه غلطة قتله الله يعاونك وخرجت,Facebook,Restaurant San Benito,2025-10-13T09:17:38.000Z,0,complaint,,,,complaint,complaint,False,"[""food_complaint"", ""price_complaint"", ""treatment_complaint""]",negative
13060,684914,وترمنيطو كاينة ول,Facebook,Restaurant San Benito,2025-10-13T18:05:40.000Z,0,,,,,,,True,[],neutral
11622,161086,انا قلت اسبادو وهو يقول سومو,Facebook,Restaurant San Benito,2025-08-28T13:12:54.000Z,0,,,,,,,True,[],neutral
13510,423388,ربح على ربي ماشي غير جبتو بنات ناس يخدمو,Facebook,Restaurant San Benito,2025-12-26T17:49:27.000Z,0,,,,,,,True,[],neutral
12293,555193,ميلون ب 150 ماشي كامل الماكلة,Facebook,Restaurant San Benito,2025-10-13T17:39:35.000Z,0,,,,,Complaint,,False,"[""price_complaint""]",negative
12361,293066,وشم بلص,Facebook,Restaurant San Benito,2025-10-12T17:43:42.000Z,0,,,inquiry,,,,False,"[""place_inquiry""]",neutral
11427,686295,أم نور ، لالا كولش باطل هو زيدليك 150 ألف، يخي نية يخي، قولي راجلك يديك، غدوا منداك راكي مطلڨة,Facebook,Restaurant San Benito,2025-08-16T15:56:25.000Z,0,,,,,Complaint,,False,"[""price_complaint""]",negative
13266,162113,خلينا م الحوت نتيا راك ڨاعدة,Facebook,Restaurant San Benito,2025-10-15T14:42:51.000Z,0,,,,,,,True,[],neutral
11942,424315,رد على تلفون وشكرا,Facebook,Restaurant San Benito,2025-10-17T19:55:50.000Z,0,,,Recommendation,,,,False,"[""place_recommendation""]",positive
13459,686468,نجي ناكلك نتي نتي هي سردينة [APPRECIATION],Facebook,Restaurant San Benito,2025-12-29T17:53:27.000Z,1,,,,,,,True,[],neutral
11474,948686,تحيا قرطيطا. وهرسة,Facebook,Restaurant San Benito,2025-07-28T17:19:32.000Z,1,,,,,,,True,[],neutral
11628,293457,أنا سمعت امحينك صومو يعني غير متقربش,Facebook,Restaurant San Benito,2025-08-04T22:42:48.000Z,0,complaint,,,,,,False,"[""food_complaint""]",negative
13824,293562,ماتنقي ماوالو. يا صحبي، راه الصيف كول لكروفات روايال و لابايلا ماشي،.,Facebook,Restaurant San Benito,2025-12-25T13:56:25.000Z,0,,,,,,,True,[],neutral
12846,949164,انا نبغي غي سردين كاين ولا مكاش,Facebook,Restaurant San Benito,2025-10-12T23:24:38.000Z,0,inquiry,,,,,,False,"[""food_inquiry""]",neutral
12909,687065,نحب السردين والحليب تاعك  [APPRECIATION],Facebook,Restaurant San Benito,2025-10-14T18:52:50.000Z,0,,,,,,,True,[],neutral
11611,556056,مزيا منحبش الحوت,Facebook,Restaurant San Benito,2025-07-27T12:22:10.000Z,0,,,,,,,True,[],neutral
11834,424987,150 كونجلي,Facebook,Restaurant San Benito,2025-07-30T21:44:58.000Z,0,Complaint,,,,Complaint,,False,"[""food_complaint"", ""price_complaint""]",negative
13271,556183,Nasrdine Mosta هههه شوية بوزلوف شوية حريرة عند مبارك,Facebook,Restaurant San Benito,2025-10-12T23:24:59.000Z,0,appreciation,,,,,,False,"[""food_appreciation""]",positive
12072,818356,نعطيكم نصيحة . روحو عندو . أبدا للكاس caisses. خلص 150الف . واقعد . انتظر,Facebook,Restaurant San Benito,2025-10-13T20:11:14.000Z,0,,Complaint,,,Complaint,,False,"[""service_complaint"", ""price_complaint""]",negative
12105,949484,الجماعة ميغلطوكمش غير ميلونش برك 150 صافي طابلة مقيومة 15000,Facebook,Restaurant San Benito,2025-10-13T14:43:47.000Z,0,,,,,Complaint,,False,"[""price_complaint""]",negative
12845,425286,وريلهم الفري وطيبيلهم الكنجلي,Facebook,Restaurant San Benito,2025-10-13T09:57:20.000Z,1,complaint,,,,,,False,"[""food_complaint""]",negative
